account_value,date,daily_return
103348172.29221503,2022-04-07,
101691697.34346002,2022-04-08,-0.016028101049250898
101063515.95973004,2022-04-12,-0.006177312407406488
102662679.01375504,2022-04-13,0.01582334672249286
101909340.40135504,2022-04-14,-0.007337998770702847
101868018.05203502,2022-04-15,-0.0004054814716422106
101055821.18459503,2022-04-18,-0.007973031015731658
99117534.85609005,2022-04-19,-0.019180353054223165
98134422.65859003,2022-04-20,-0.009918650609374136
97792598.69859004,2022-04-21,-0.0034832217965881096
100405127.02674004,2022-04-22,0.026714990325619414
96339148.80674005,2022-04-25,-0.04049572308112459
98849365.27674004,2022-04-26,0.02605603745820484
99082798.27674004,2022-04-27,0.0023615022650522732
97871527.53381005,2022-04-28,-0.01222483381572348
97587233.72175004,2022-04-29,-0.0029047652491354103
95830686.77175005,2022-05-04,-0.017999761679979742
95983194.45175004,2022-05-05,0.0015914284363132136
93505181.25696504,2022-05-06,-0.02581715694022535
91379193.58374505,2022-05-09,-0.02273657614092517
92588993.57738504,2022-05-10,0.01323933760184981
91625966.72231004,2022-05-11,-0.010401094318733595
87528536.40231004,2022-05-12,-0.044719095105626994
85067195.27231003,2022-05-13,-0.028120441985764244
83641251.56231004,2022-05-16,-0.016762557004911027
83515789.68867505,2022-05-17,-0.0014999999556621901
84023315.94748504,2022-05-18,0.006077009637362352
83922319.86001505,2022-05-19,-0.0012020007343332972
83619663.66227505,2022-05-20,-0.0036063850265917186
82723375.54273006,2022-05-23,-0.010718628613060832
84323983.73317005,2022-05-24,0.01934892259822263
86852801.42524005,2022-05-25,0.029989305297435376
86534922.50890006,2022-05-26,-0.0036599730938283725
88264751.60495006,2022-05-27,0.01998995371922918
88309076.13426507,2022-05-30,0.000502177013009586
90326020.37940505,2022-05-31,0.02283960305590127
91630973.63128006,2022-06-01,0.014447146529800614
90115902.47076005,2022-06-02,-0.01653448719880035
91033332.33751005,2022-06-03,0.010180554614627413
93153056.15902005,2022-06-06,0.023285139268010457
93173133.80902004,2022-06-07,0.0002155339913456622
93228016.44404507,2022-06-08,0.0005890392732470495
92474661.94404507,2022-06-09,-0.008080773663699636
89213901.56404504,2022-06-10,-0.035261122468044914
86877790.96404505,2022-06-13,-0.026185499782485633
89417200.34404504,2022-06-14,0.029229672529898387
87880257.63404506,2022-06-15,-0.01718844589280788
91291169.20404506,2022-06-16,0.03881317217120439
91844494.37404506,2022-06-17,0.006061102895541515
89559174.54404506,2022-06-20,-0.024882491275882268
90567209.81404507,2022-06-21,0.01125552211855485
86675960.75404505,2022-06-22,-0.04296531899337108
86545946.81701507,2022-06-23,-0.001499999952684905
86461463.38567007,2022-06-24,-0.0009761685492172267
86528181.19818005,2022-06-27,0.0007716479677470911
87033088.92277005,2022-06-28,0.005835182452680776
87430263.27157503,2022-06-29,0.004563486757978019
86528487.47293004,2022-06-30,-0.010314229477313863
86627244.31041504,2022-07-01,0.0011413216660685066
86467830.84244505,2022-07-04,-0.0018402232373774252
84113844.28787002,2022-07-05,-0.027223841880158584
81241039.74143004,2022-07-06,-0.034153765896231425
82197306.99766004,2022-07-07,0.011770741232184578
