account_value,date,daily_return
69226818.11919005,2024-10-15,
68996464.02110004,2024-10-16,-0.0033275268797332558
69702751.92500004,2024-10-17,0.010236581162825997
70371591.18757504,2024-10-18,0.009595593346080067
70592984.16945004,2024-10-21,0.0031460562158511785
70306229.56979005,2024-10-22,-0.0040620835488647256
71657462.03244504,2024-10-23,0.019219242319255425
69285713.33384505,2024-10-24,-0.033098418941018504
68766638.22870004,2024-10-25,-0.0074918057441929475
68890630.62139004,2024-10-28,0.0018030893451215224
69014898.33537506,2024-10-29,0.0018038405638636235
69037006.75229004,2024-10-30,0.00032034267162939223
69677530.52466504,2024-10-31,0.00927797716771317
69074359.59757005,2024-11-01,-0.008656605975458365
68906830.96762006,2024-11-04,-0.002425337432384711
68898586.70366004,2024-11-05,-0.0001196436382903121
69821952.50794505,2024-11-06,0.013401810522710722
69785271.70262505,2024-11-07,-0.0005253477452642485
69077799.44927505,2024-11-08,-0.010137844792877604
68004296.73676004,2024-11-11,-0.015540487987074636
67615023.23381004,2024-11-12,-0.0057242486376537505
67585732.03381005,2024-11-13,-0.00043320550077607933
67133514.06447004,2024-11-14,-0.0066910271699622825
66762422.427340046,2024-11-15,-0.005527665910257884
66726588.92438505,2024-11-18,-0.0005367316171607239
66159031.55926005,2024-11-19,-0.008505715251953871
66421420.55867005,2024-11-20,0.003966034466132973
66848939.388470046,2024-11-21,0.006436460199196858
66878205.71186505,2024-11-22,0.000437797871779777
67453435.73911005,2024-11-25,0.008601158196786862
67775750.52259505,2024-11-26,0.004778330116965712
67462126.81473505,2024-11-27,-0.0046273734402312305
67396349.45064005,2024-11-28,-0.0009750265400858549
67563420.80664504,2024-11-29,0.002478937766908995
67251196.82012504,2024-12-02,-0.004621198612982047
67140115.80916505,2024-12-03,-0.0016517328495595507
66559890.16072505,2024-12-04,-0.008642011433063312
68310678.58020505,2024-12-05,0.02630395595984747
69118962.89525506,2024-12-06,0.01183247380716601
68992008.43437505,2024-12-09,-0.001836752977216971
68427681.20896004,2024-12-10,-0.008179602800689523
68652882.57285005,2024-12-11,0.0032910857113848113
68423532.23386005,2024-12-12,-0.0033407240948205574
68263340.21716005,2024-12-13,-0.0023411830911109766
68371158.45891005,2024-12-16,0.0015794457377416027
68002431.18734005,2024-12-17,-0.0053930236064611
68156645.93804005,2024-12-18,0.002267782901395732
67656493.43112005,2024-12-19,-0.00733827934218878
68038947.79662505,2024-12-20,0.005652884832028304
68280354.79442005,2024-12-23,0.0035480707096851027
68372327.82944006,2024-12-24,0.0013469911704020454
68924223.61966005,2024-12-25,0.00807191751020575
69016255.87793504,2024-12-26,0.0013352672462854098
68988023.82816505,2024-12-27,-0.00040906376926497234
69029942.66319504,2024-12-30,0.0006076248123065842
68828915.31463505,2024-12-31,-0.002912176090610785
68847728.70761004,2025-01-02,0.0002733356015998112
68022638.80431005,2025-01-03,-0.011984271940241764
67949976.50228505,2025-01-06,-0.001068207633550422
68043549.13608004,2025-01-07,0.001377081179591677
67927092.25931506,2025-01-08,-0.001711505032344518
67911497.61868006,2025-01-09,-0.00022957909894727457
67126729.96582004,2025-01-10,-0.01155574063859477
