account_value,date,daily_return
71595569.58133003,2022-10-07,
72340655.17555502,2022-10-10,0.010406867332462433
69838161.70875002,2022-10-11,-0.03459318222556862
71962380.37362002,2022-10-12,0.03041630267601736
73516814.45988002,2022-10-13,0.02160064853593746
74325388.21658501,2022-10-14,0.010998487388844236
73532622.29082502,2022-10-17,-0.010666152505653392
74870109.44828002,2022-10-18,0.018189031150897428
75158281.54569003,2022-10-19,0.003848960546919855
76156130.53842503,2022-10-20,0.013276633954548256
72672209.21029504,2022-10-21,-0.04574708961049645
70722031.54873502,2022-10-24,-0.026835260448966003
72208242.80812503,2022-10-25,0.02101482701844981
71922599.70060004,2022-10-26,-0.003955824105622008
73863224.09531002,2022-10-27,0.026982122487068327
73827916.07146503,2022-10-28,-0.0004780189908772936
74307297.67879005,2022-10-31,0.006493229564559
74267829.47705503,2022-11-01,-0.000531148392794889
73533743.97401503,2022-11-02,-0.0098842999480252
73347257.65007003,2022-11-03,-0.002536064585680564
72927347.37972002,2022-11-04,-0.005724962102241715
71938380.28672002,2022-11-07,-0.01356099088385343
72431585.96672003,2022-11-08,0.006855946409055402
73308548.53672002,2022-11-09,0.012107460554611205
71587921.76550002,2022-11-10,-0.023471024942720575
72780401.80027503,2022-11-11,0.016657559059769955
72844577.60027504,2022-11-14,0.0008817730929284728
72604654.78711502,2022-11-15,-0.003293626252822257
76731737.71381503,2022-11-16,0.056843227735206225
80384294.23904003,2022-11-17,0.04760163960899555
80616830.11904003,2022-11-18,0.002892802408745343
78697350.45904003,2022-11-21,-0.02380991236154617
76354970.77796002,2022-11-22,-0.029764403342894763
75494675.39011003,2022-11-23,-0.011267051497560243
76426294.84710002,2022-11-24,0.012340200844310534
80290094.45660003,2022-11-25,0.050555893324804035
81741447.08441003,2022-11-28,0.018076359700816003
85577894.32834503,2022-11-29,0.04693392863443324
85572398.77834502,2022-11-30,-6.421693409430773e-05
81704604.29785502,2022-12-01,-0.04519908914214965
85286341.72315502,2022-12-02,0.04383764484364594
85022108.61329502,2022-12-05,-0.003098187875354319
82732429.08569501,2022-12-06,-0.026930401573714513
87086495.44586003,2022-12-07,0.05262829108589373
85878643.39557004,2022-12-08,-0.013869567768298618
83892010.99592002,2022-12-09,-0.023133020284208383
79010285.13592002,2022-12-12,-0.05819059290684325
77802644.62592001,2022-12-13,-0.01528459880789601
77098326.50592001,2022-12-14,-0.00905262441124477
76908997.30592002,2022-12-15,-0.002455684949081882
74695153.67737004,2022-12-16,-0.028785235877461735
72576066.98117003,2022-12-19,-0.02836980167887415
72093687.81117003,2022-12-20,-0.006646532253189674
70850930.38117003,2022-12-21,-0.017238089321426564
70789619.97117004,2022-12-22,-0.0008653437530058428
70925879.90084003,2022-12-23,0.0019248574822903208
68368679.05719003,2022-12-26,-0.03605455226251919
69067156.43797502,2022-12-27,0.010216335761010109
69327462.75747003,2022-12-28,0.003768887166055057
69345539.40747003,2022-12-29,0.0002607429910315151
69529097.53345002,2022-12-30,0.002647006967548604
72993642.55345002,2023-01-03,0.04982870687100793
72352480.45533003,2023-01-04,-0.008783807406932631
