account_value,date,daily_return
100000000.0,2020-12-29,
100076039.52415502,2020-12-30,0.0007603952415502491
100308842.69855002,2020-12-31,0.0023262628647369166
100460026.26014003,2021-01-04,0.001507180798051344
101036817.82250504,2021-01-05,0.005741503201197817
100967602.87004504,2021-01-06,-0.0006850468369025142
101806422.79309005,2021-01-07,0.008307812597320385
102708027.37065005,2021-01-08,0.008856067749206886
103532442.76104505,2021-01-11,0.008026786333066971
103686076.41398504,2021-01-12,0.001483917976267346
102341850.96910006,2021-01-13,-0.012964377584488096
101583847.56294005,2021-01-14,-0.0074065829275344885
102332245.66916506,2021-01-15,0.007367294350229425
102640795.42503504,2021-01-18,0.003015176241392359
96919024.25067006,2021-01-19,-0.055745584888261646
97359088.09885006,2021-01-20,0.004540531145276638
99027260.67959504,2021-01-21,0.01713422561077471
99723968.32187004,2021-01-22,0.007035513630223589
101029992.52491006,2021-01-25,0.013096392221624065
99054683.95698006,2021-01-26,-0.019551704583596452
95304515.24984007,2021-01-27,-0.03785957975262144
88661323.66064504,2021-01-28,-0.06970489878449049
91721706.04948004,2021-01-29,0.034517670867950656
89107217.21519506,2021-02-01,-0.028504581378747673
88973556.39661007,2021-02-02,-0.001499999918774253
89283657.20061506,2021-02-03,0.0034853142502553336
89205699.53039508,2021-02-04,-0.0008731460231834465
89507488.01962008,2021-02-05,0.003383062862728492
87598773.63589507,2021-02-08,-0.021324633569278717
88994697.84466508,2021-02-09,0.015935430952174867
90470303.54430507,2021-02-17,0.016580827120909802
91645381.95505509,2021-02-18,0.012988553864800023
91313787.25547008,2021-02-19,-0.003618236865962632
91256407.43641008,2021-02-22,-0.0006283806726739005
90654116.51478009,2021-02-23,-0.006599985015295351
89284510.54737508,2021-02-24,-0.01510803943670569
89041168.63664508,2021-02-25,-0.0027254661445547113
89445111.52110508,2021-02-26,0.004536585611408572
90424542.10479009,2021-03-01,0.01095007392834324
90088524.99311508,2021-03-02,-0.003715994616656282
89470676.54351008,2021-03-03,-0.006858236935860851
87772439.34908508,2021-03-04,-0.01898093610144036
88067662.43743008,2021-03-05,0.003363505566603475
87169081.50504008,2021-03-08,-0.010203301728695546
86384006.10561009,2021-03-09,-0.009006351631508203
87169125.65747507,2021-03-10,0.009088714303260303
87821194.9152751,2021-03-11,0.007480507035969142
87764661.53527507,2021-03-12,-0.0006437327578446839
88464875.00664508,2021-03-15,0.007978307659610495
88537696.27499507,2021-03-16,0.0008231658988329116
88816711.11499509,2021-03-17,0.0031513677420904607
90146326.89963008,2021-03-18,0.014970333487281273
89489340.44459009,2021-03-19,-0.007288000272839601
88983165.16459008,2021-03-22,-0.00565626338830183
87754264.64833508,2021-03-23,-0.01381048329739587
85850334.77008009,2021-03-24,-0.02169615215721732
86350405.83245008,2021-03-25,0.005824916859197504
86042424.1095251,2021-03-26,-0.0035666505554423633
86908238.38952509,2021-03-29,0.010062643968490104
88880233.05952507,2021-03-30,0.022690537819457957
91030136.50553007,2021-03-31,0.02418876922346902
92053707.5155301,2021-04-01,0.011244309294623944
93112478.78407508,2021-04-02,0.011501668940019139
