account_value,date,daily_return
111113905.17611502,2021-10-05,
112098686.38224001,2021-10-06,0.008862807985770216
112020692.84393,2021-10-07,-0.0006957578257791308
113159003.579685,2021-10-08,0.010161611277845983
113992536.14609502,2021-10-11,0.007366029569384258
113786883.05363503,2021-10-12,-0.0018040926135410862
113467601.97431003,2021-10-13,-0.0028059568094022103
113182451.08580503,2021-10-14,-0.0025130599708060863
113287016.97357504,2021-10-15,0.000923870147420125
114050867.15616003,2021-10-18,0.006742610080051392
113723879.97123003,2021-10-19,-0.0028670293622781173
112970163.12938502,2021-10-20,-0.006627604000458698
111431232.94454001,2021-10-21,-0.013622448106784368
111593075.41248003,2021-10-22,0.001452397713489928
111922082.60426003,2021-10-25,0.0029482760517522966
112530499.29555002,2021-10-26,0.005436073714257583
115587489.51234502,2021-10-27,0.027165881569281236
116896529.13051003,2021-10-28,0.011325097756580416
116710999.81146002,2021-10-29,-0.001587124275031937
115388290.68404502,2021-11-01,-0.01133320020865014
115661851.61810502,2021-11-02,0.0023707859128363484
115033901.14065002,2021-11-03,-0.0054291926739024055
114290363.90036002,2021-11-04,-0.006463635788382827
115299106.71036004,2021-11-05,0.008826140503668922
115906220.72239503,2021-11-08,0.005265556944513916
114756242.48482004,2021-11-09,-0.00992162655643214
115079444.49266003,2021-11-10,0.002816422016281628
114539844.37867504,2021-11-11,-0.004688935685811413
114446253.92609504,2021-11-12,-0.0008170995262626324
114437701.26285003,2021-11-15,-7.473082736753067e-05
113883674.81870502,2021-11-16,-0.004841293018220227
114619828.09372003,2021-11-17,0.0064640807928522115
112910412.72429004,2021-11-18,-0.014913784097043581
110836179.30342501,2021-11-19,-0.018370612336082726
110533659.55165005,2021-11-22,-0.0027294314336367975
111902026.33914004,2021-11-23,0.012379638863314613
113197269.48414503,2021-11-24,0.011574796162131307
113811738.33578002,2021-11-25,0.005428301004390068
114341209.40984003,2021-11-26,0.004652165776590778
113756846.66524501,2021-11-29,-0.0051106923532744375
112390822.69478005,2021-11-30,-0.012008279154263057
113024642.43405503,2021-12-01,0.005639426103288159
113157652.84039503,2021-12-02,0.0011768266059113408
111147903.47967502,2021-12-03,-0.017760613712575757
109353564.73540002,2021-12-06,-0.016143703012833965
111719054.60183002,2021-12-07,0.0216315752682934
111892047.55930503,2021-12-08,0.0015484642086487366
112787210.64129503,2021-12-09,0.008000238636401313
111299434.43252502,2021-12-10,-0.013191001003665992
111700256.71436502,2021-12-13,0.003601296663218845
111772371.00322504,2021-12-14,0.0006456053994972066
111348053.37142003,2021-12-15,-0.003796265821298328
111455384.60460503,2021-12-16,0.00096392554638558
111100194.17555003,2021-12-17,-0.003186839561992172
110249326.86671002,2021-12-20,-0.007658558251442349
109015112.73229001,2021-12-21,-0.011194754376252614
109649143.42449003,2021-12-22,0.005815988960695906
108187960.78597502,2021-12-23,-0.013325983157554289
109439142.03937505,2021-12-24,0.011564884339350767
110481578.23205502,2021-12-27,0.009525259182906476
110684212.56275003,2021-12-28,0.0018341006160265128
109190505.28311004,2021-12-29,-0.013495215307180009
108984421.63719004,2021-12-30,-0.0018873769782973282
