account_value,date,daily_return
64643365.490695044,2023-10-11,
64853781.01069504,2023-10-12,0.003255021120926793
64591533.07168504,2023-10-13,-0.004043680027950192
63889427.25365503,2023-10-16,-0.010869935804911024
62940390.20817004,2023-10-17,-0.014854367714349781
61606061.813185036,2023-10-18,-0.021199874843035205
60631577.29231504,2023-10-19,-0.015817997323462007
61639072.18431504,2023-10-20,0.016616669679277773
60719056.92394003,2023-10-23,-0.014925845373271573
60907554.77902004,2023-10-24,0.0031044265940449733
61137019.83426504,2023-10-25,0.0037674317427045523
57589755.185990036,2023-10-26,-0.058021549920019067
58188278.97748003,2023-10-27,0.010392886539576818
57375122.05555003,2023-10-30,-0.013974582789168077
56495429.69207003,2023-10-31,-0.015332296158399372
57404345.990535036,2023-11-01,0.01608831552249601
59422033.745445035,2023-11-02,0.03514869336274096
59202389.89690004,2023-11-03,-0.0036963367744348163
60212140.83859504,2023-11-06,0.017055915199596816
59993612.26330003,2023-11-07,-0.0036293108375069494
61818264.92713504,2023-11-08,0.030414115686633103
62742385.86295503,2023-11-09,0.014948995040692914
62114538.27004503,2023-11-10,-0.010006753557019299
62363522.94724004,2023-11-13,0.004008476664714822
62544417.97929003,2023-11-14,0.0029006544771859044
63125097.800840035,2023-11-15,0.009284278922257805
63099349.35780003,2023-11-16,-0.0004078954954056524
61130151.87613004,2023-11-17,-0.031207888856409682
61278993.66609503,2023-11-20,0.002434834290393928
61582190.385755025,2023-11-21,0.004947808400903142
61365419.98212004,2023-11-22,-0.0035200177563857737
59873549.32045003,2023-11-23,-0.024311259698127863
60103300.06425003,2023-11-24,0.00383726614519464
59971248.84270503,2023-11-27,-0.0021970710660451642
60634355.83666503,2023-11-28,0.011057081630886367
60948231.98987503,2023-11-29,0.005176539750096687
59935098.46746003,2023-11-30,-0.016622853351731526
60567739.81280503,2023-12-01,0.010555440159800034
61533398.87960503,2023-12-04,0.015943455538947715
61126396.82722003,2023-12-05,-0.006614327500116368
61479673.07947002,2023-12-06,0.005779438517349078
61493864.01601003,2023-12-07,0.00023082322707979053
61598980.20310503,2023-12-08,0.0017093768423404043
62057991.45295503,2023-12-11,0.007451604691125491
62370615.68982003,2023-12-12,0.005037614488409448
61491455.34718503,2023-12-13,-0.01409574577565842
61496305.91722003,2023-12-14,7.888201714556509e-05
61075947.57589503,2023-12-15,-0.006835505565014777
60249500.969215035,2023-12-18,-0.013531457791187251
60429123.727085024,2023-12-19,0.002981315280300212
60720268.57171503,2023-12-20,0.00481795575830124
60593047.37057503,2023-12-21,-0.0020952015551403136
60479544.33025503,2023-12-22,-0.0018732023762699779
61170686.29986002,2023-12-25,0.01142769803011312
61344163.07701503,2023-12-26,0.0028359462292872895
61348075.68838003,2023-12-27,6.37813146149302e-05
61825518.92728003,2023-12-28,0.007782529990430165
61464728.85864003,2023-12-29,-0.005835617313044605
61515097.66769003,2024-01-02,0.0008194750059964395
62050169.45384003,2024-01-03,0.008698218915956346
62585559.43275503,2024-01-04,0.008628340319252192
62880396.388955034,2024-01-05,0.004710942250452987
62877708.14406503,2024-01-08,-4.2751716661793004e-05
