account_value,date,daily_return
66981224.02267504,2023-07-12,
67040847.83950004,2023-07-13,0.0008901571700872246
67225487.08978005,2023-07-14,0.0027541305969465135
67007067.689100035,2023-07-17,-0.0032490564239171515
67012349.07612503,2023-07-18,7.881835763212663e-05
66999437.060545035,2023-07-19,-0.00019268113650705576
67052422.978855036,2023-07-20,0.0007908412463544234
67525794.50771503,2023-07-21,0.007059722942588831
67380389.37963504,2023-07-24,-0.002153327171343089
67799104.47847004,2023-07-25,0.006214198265846793
67837282.90950502,2023-07-26,0.0005631111403117117
67947411.85675503,2023-07-27,0.0016234280402551704
68543134.02556004,2023-07-28,0.008767400442873274
69950042.66994002,2023-07-31,0.020525887302663248
69808446.34556504,2023-08-01,-0.0020242492923573385
69709565.43056503,2023-08-02,-0.001416460617251536
68941541.32645003,2023-08-03,-0.01101748518114054
70195576.86399004,2023-08-04,0.0181898390058024
71306256.29653503,2023-08-07,0.01582264128546207
71876064.22034003,2023-08-08,0.007990994807459684
71713168.95124003,2023-08-09,-0.0022663354047967044
72073611.03477503,2023-08-10,0.005026163099556724
73962343.10558003,2023-08-11,0.026205597911469924
74198994.93686505,2023-08-14,0.0031996259359603485
73122571.93686505,2023-08-15,-0.014507245022872817
74872829.64896002,2023-08-16,0.023935942975394475
73580413.20896003,2023-08-17,-0.017261487859607683
70155798.13896002,2023-08-18,-0.04654248217218471
69916410.79896003,2023-08-21,-0.0034122245965447773
69575528.43896003,2023-08-22,-0.004875570071527058
69612115.78768504,2023-08-23,0.0005258651934940684
69915267.39768504,2023-08-24,0.004354868496234232
69152854.79658502,2023-08-25,-0.010904808484294759
70589877.98053503,2023-08-28,0.020780388433377706
70399581.96053503,2023-08-29,-0.0026957975483746788
69974356.85053504,2023-08-30,-0.006040165270276399
70121136.55053502,2023-08-31,0.002097621280228612
70711699.76053503,2023-09-05,0.008422042754175907
71648554.43053503,2023-09-06,0.013248934379638033
71413049.80053504,2023-09-07,-0.0032869418213918866
70719989.64451504,2023-09-08,-0.009704951097254555
69933590.30554004,2023-09-11,-0.011119901783469666
71277177.25554003,2023-09-12,0.01921232621019242
71318823.09554002,2023-09-13,0.0005842801525470787
69849319.62554003,2023-09-14,-0.02060470723179786
70063399.51554003,2023-09-15,0.0030648815356781878
69620182.14554003,2023-09-18,-0.006325947257265208
69732298.00267003,2023-09-19,0.0016103930451607518
70258142.92841505,2023-09-20,0.007540909174180266
69140641.42075004,2023-09-21,-0.015905651090203365
68455717.56264505,2023-09-22,-0.009906241018751039
65996007.09264503,2023-09-25,-0.035931410225144345
65304107.294010036,2023-09-26,-0.010483964547487012
65664097.86401004,2023-09-27,0.005512525703464055
66398607.54630003,2023-09-28,0.011185864211690655
66628632.59008003,2023-09-29,0.0034643052359133453
66147610.80740504,2023-10-02,-0.007219445514278888
63372185.29431503,2023-10-03,-0.04195806136023439
64234632.67512004,2023-10-04,0.013609241606544087
63252081.43069504,2023-10-05,-0.015296284940157667
63532097.69069503,2023-10-06,0.004426988862126224
64121071.13069503,2023-10-09,0.009270486280295698
64362448.780695036,2023-10-10,0.0037644045201306042
