,date,account_value
96,2016-05-20,98773519.50540729
97,2016-05-23,98762889.02965745
98,2016-05-24,100155026.0774093
99,2016-05-25,100504425.7280234
100,2016-05-26,100276926.03501861
101,2016-05-27,100671215.77512336
102,2016-05-31,99750501.01777178
103,2016-06-01,99863396.06309381
104,2016-06-02,100374695.91508053
105,2016-06-03,100283593.68343753
106,2016-06-06,101286143.58074729
107,2016-06-07,101256504.83820277
108,2016-06-08,101831774.94436891
109,2016-06-09,101806337.32334788
110,2016-06-10,101136537.74659617
111,2016-06-13,100037919.2153519
112,2016-06-14,99461535.2379616
113,2016-06-15,99217003.18945964
114,2016-06-16,99321604.45769389
115,2016-06-17,99325918.23189814
116,2016-06-20,100228986.90579875
117,2016-06-21,100308559.28958018
118,2016-06-22,99939773.13540919
119,2016-06-23,101181734.07809718
120,2016-06-24,97252369.6644276
121,2016-06-27,95076345.41460307
122,2016-06-28,96221763.92777522
123,2016-06-29,98452697.99266131
124,2016-06-30,99152644.1287163
125,2016-07-01,99266868.04751857
126,2016-07-05,98412889.05482943
127,2016-07-06,98462033.24597819
128,2016-07-07,98563930.27708896
129,2016-07-08,100447992.83070834
130,2016-07-11,101087093.8569649
131,2016-07-12,101942570.98882754
132,2016-07-13,101961262.48500521
133,2016-07-14,102893449.94524844
134,2016-07-15,102975354.70041163
135,2016-07-18,103212572.90804942
136,2016-07-19,103370621.784499
137,2016-07-20,103910756.33292086
138,2016-07-21,102886762.3999203
139,2016-07-22,103487267.15252383
140,2016-07-25,103408220.30493434
141,2016-07-26,103530657.18402942
142,2016-07-27,103382386.71844561
143,2016-07-28,103235938.15548785
144,2016-07-29,102892174.84640391
145,2016-08-01,102978178.99929889
146,2016-08-02,102290705.90870364
147,2016-08-03,102592075.94161494
148,2016-08-04,102776665.52656825
149,2016-08-05,103692529.79460223
150,2016-08-08,103677326.21037944
151,2016-08-09,103575018.76758464
152,2016-08-10,103401082.4128731
153,2016-08-11,104218704.62337764
154,2016-08-12,103604981.01160891
155,2016-08-15,104238994.7514561
156,2016-08-16,103910874.92537768
157,2016-08-17,104038050.13070948
158,2016-08-18,104332181.9575928
159,2016-08-19,104576339.6595772
160,2016-08-22,104682723.71101077
161,2016-08-23,104825810.95727809
162,2016-08-24,104568619.49591143
163,2016-08-25,104440723.19584353
164,2016-08-26,104116008.76929744
165,2016-08-29,104715013.54219134
166,2016-08-30,104317829.270665
167,2016-08-31,103942137.94080432
168,2016-09-01,104369929.25640185
169,2016-09-02,104793049.97710879
170,2016-09-06,105097177.78547747
171,2016-09-07,105265374.63202365
172,2016-09-08,104678644.16814502
173,2016-09-09,102410319.64484103
174,2016-09-12,103478536.92972262
175,2016-09-13,102034919.00798495
176,2016-09-14,101656499.70765193
177,2016-09-15,102464202.13536151
178,2016-09-16,102254285.85848315
179,2016-09-19,102489384.0625809
180,2016-09-20,102305858.50343592
181,2016-09-21,103288813.63871653
182,2016-09-22,103639258.94377406
183,2016-09-23,102935078.0598839
184,2016-09-26,101996146.76807101
185,2016-09-27,102960984.2215565
186,2016-09-28,103045626.59047969
187,2016-09-29,101935264.92132266
