account_value,date,daily_return
112115612.47148067,2017-04-03,
112529576.70785417,2017-04-04,0.003692297863322036
112018251.21608786,2017-04-05,-0.004543920867078222
111931288.764638,2017-04-06,-0.0007763239517291076
112014062.93156803,2017-04-07,0.0007395087454418192
111970846.05003145,2017-04-10,-0.0003858165698620297
111873611.77862619,2017-04-11,-0.000868389181964524
111823569.2883176,2017-04-12,-0.0004473127265043342
111317986.97791363,2017-04-13,-0.004521249979960951
111968226.7961138,2017-04-17,0.005841282580228313
111808007.32469925,2017-04-18,-0.0014309369362998092
111307780.47455461,2017-04-19,-0.004473980550354861
111839385.60562882,2017-04-20,0.004775992556923958
111578703.6744759,2017-04-21,-0.0023308598285057824
112027400.06222674,2017-04-24,0.00402134433341228
112436931.0706286,2017-04-25,0.0036556325343120033
112584237.54209217,2017-04-26,0.0013101253303600124
112471508.58807534,2017-04-27,-0.0010012854061802745
112379682.28092079,2017-04-28,-0.0008164406106693223
111993393.80328399,2017-05-01,-0.00343735157277969
111860808.01386835,2017-05-02,-0.001183871520569535
111749319.3448739,2017-05-03,-0.0009966731956791985
111603909.44719234,2017-05-04,-0.0013012150636265707
111796562.15040131,2017-05-05,0.0017262182316304386
111696035.96867667,2017-05-08,-0.0008991884883668977
111407995.62239857,2017-05-09,-0.002578787544070704
111469181.69791214,2017-05-10,0.0005492072195694142
111397217.46242976,2017-05-11,-0.0006455975937582625
111242376.82362632,2017-05-12,-0.0013899865932975874
111560646.1536032,2017-05-15,0.0028610439570297963
110635209.29117036,2017-05-16,-0.008295370225434584
109160305.44937566,2017-05-17,-0.01333123380200818
109647487.61041337,2017-05-18,0.0044629974149683616
109483016.37921633,2017-05-19,-0.0014999999980065404
109665811.70861413,2017-05-22,0.001669622699877582
109753616.56939006,2017-05-23,0.000800658467829729
109777923.84045905,2017-05-24,0.00022147125378424448
109952757.88980386,2017-05-25,0.0015926157393804097
110014848.56117094,2017-05-26,0.0005647031739695052
109381925.46051385,2017-05-30,-0.005753069780441211
108616032.78017475,2017-05-31,-0.007002004006736784
109845442.44828251,2017-06-01,0.011318859993679986
109815532.02772072,2017-06-02,-0.0002722955080806111
109881382.49461672,2017-06-05,0.0005996462037753947
109917540.1994192,2017-06-06,0.0003290612475161936
110375818.79927264,2017-06-07,0.004169294536813695
110387531.57667987,2017-06-08,0.0001061172413907574
111108139.14675286,2017-06-09,0.006527979743549572
111028844.8997635,2017-06-12,-0.0007136673118486314
111508383.19130664,2017-06-13,0.004319042425201092
111496679.62934552,2017-06-14,-0.00010495679002930913
111332792.5647559,2017-06-15,-0.0014698829161050586
111462782.4520783,2017-06-16,0.0011675795093955
112120332.83525525,2017-06-19,0.0058992819729730694
111651277.23646761,2017-06-20,-0.004183501662243905
111250420.00319076,2017-06-21,-0.0035902610628257836
111104870.9663532,2017-06-22,-0.0013083010098603465
111284498.46495017,2017-06-23,0.0016167382855012402
111375117.32171763,2017-06-26,0.0008142990085542312
110709521.94253045,2017-06-27,-0.005976158725512715
111466820.51807289,2017-06-28,0.006840410492744642
110613186.1008711,2017-06-29,-0.007658192933415409
111393907.89517987,2017-06-30,0.007058125905502921
