date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WMT,XOM
2017-08-02,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-08-03,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-08-04,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-08-07,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-08-08,0,0,11739,0,4870,0,30432,5753,-1980,0,-9681,11554,-2632,18223,20497,0,0,681,0,1877,17230,0,9467,2572,0,0,2411,3997,3773
2017-08-09,0,0,11739,0,2,0,30432,0,-1980,0,-9681,11554,0,18223,20497,0,0,0,0,0,17230,0,1891,0,0,0,0,0,0
2017-08-10,13276,0,0,6997,-5867,20740,0,-16883,0,0,0,-8902,12749,-3444,1,0,0,0,0,-3129,-3738,0,-4592,0,0,11343,0,0,-8907
2017-08-11,7411,0,0,7860,-8461,13785,3208,-18483,-2010,0,0,-7713,9818,-3955,0,0,0,0,1,-1555,-943,0,-8802,0,0,19702,0,7940,-9034
2017-08-14,11463,0,0,0,-304,14316,0,-20854,-446,0,0,-6655,0,-6241,0,0,0,0,11829,1,-2991,0,-8759,3846,0,22302,0,0,-8731
2017-08-15,0,3178,0,-3201,0,0,0,-8937,0,0,0,-3236,15608,-6083,0,0,0,0,0,0,0,0,-6566,0,0,26265,0,0,-11982
2017-08-16,0,3023,0,-3201,0,0,0,-8937,0,0,0,-3236,15608,-6083,0,0,0,0,0,1,0,0,-6566,0,0,26265,0,0,-11982
2017-08-17,0,1,0,-3453,0,0,0,-5183,0,0,0,-517,0,-446,0,0,0,0,0,0,0,0,0,0,0,12783,0,0,-5925
2017-08-18,0,0,0,0,0,0,0,-1020,0,0,0,-4534,0,-1959,0,0,0,0,0,0,0,0,-217,0,0,9778,0,0,-3780
2017-08-21,0,0,0,0,0,0,0,0,0,0,0,-4534,0,-1959,0,0,0,0,0,0,0,0,-217,0,0,6681,0,2,0
2017-08-22,-1700,0,0,0,0,-2126,0,0,0,0,0,-4988,0,-8275,0,0,0,0,0,0,0,0,-6040,0,0,20716,0,2,0
2017-08-23,-2972,0,0,0,0,0,0,0,0,0,2687,-8117,0,-12105,0,0,0,0,-717,-4595,0,0,-3994,0,0,25360,0,4,0
2017-08-24,-800,0,0,0,0,-449,0,0,0,0,4084,-5890,0,-9840,0,0,0,0,-5287,-7024,0,0,-3769,0,0,22234,0,3,0
2017-08-25,0,0,0,0,0,-906,-1611,0,0,0,5315,-7672,0,-8095,0,0,0,0,-1487,-13052,0,0,-1258,0,0,22202,0,4,0
2017-08-28,0,0,0,0,0,-906,-1611,0,0,0,5138,-7672,0,-8095,0,0,0,0,-1487,-13052,0,0,-1258,0,0,22202,0,0,0
2017-08-29,-704,0,0,0,0,-2808,0,0,0,0,0,-7537,0,-9051,0,0,0,0,-2852,-7466,0,0,-2605,0,0,25448,0,11194,0
2017-08-30,-152,0,0,0,-119,-1872,0,0,0,0,11050,-894,0,-10502,0,0,0,0,0,-438,0,0,0,0,0,0,0,1,0
2017-08-31,-2007,0,6646,0,0,0,0,0,0,0,0,-982,0,-9598,-3144,0,0,-681,0,0,1,0,0,0,0,0,0,2,0
2017-09-01,-4558,0,0,0,-2030,0,0,0,0,0,0,-4447,0,-13638,-1059,0,0,0,0,0,17756,0,-875,0,0,13960,0,1,0
2017-09-05,-2698,1520,0,0,0,0,0,0,0,0,18565,-2283,0,-16007,-3999,0,0,0,0,0,0,0,-2530,0,0,0,0,2,0
2017-09-06,-2099,0,0,0,0,0,0,0,0,0,11961,-1390,2,-7454,-2805,0,0,0,0,0,0,0,-4692,0,0,0,0,0,0
2017-09-07,-2099,0,0,0,0,0,0,0,0,0,5853,-1390,1,0,-2805,0,0,0,0,0,0,0,-4692,0,0,0,0,0,0
2017-09-08,-5562,0,0,0,0,-604,0,0,0,0,6436,0,1,0,-1890,0,0,0,0,0,0,0,-5829,0,0,0,-815,0,0
2017-09-11,-5562,0,0,0,0,-604,0,0,0,0,6580,0,3,0,-1890,0,0,0,0,0,0,0,-5829,0,0,0,-815,0,0
2017-09-12,-1237,0,0,0,0,-604,0,0,0,0,5277,0,2,0,-1890,0,0,0,0,0,0,0,-5829,0,0,0,-781,0,0
2017-09-13,0,0,0,0,0,-1571,-516,0,0,0,5553,0,1,0,-3927,0,0,0,0,0,0,0,-3651,0,0,0,0,0,0
2017-09-14,0,0,0,0,0,-1571,-516,0,0,0,5576,0,0,0,-3927,0,0,0,0,0,0,0,-3651,0,0,0,0,1,0
2017-09-15,0,1,0,0,0,-1571,-516,0,0,0,5620,0,0,0,-3927,0,0,0,0,0,0,0,-3651,0,0,0,0,0,0
2017-09-18,0,1,0,0,0,-1571,-516,0,0,0,5674,0,1,0,-3927,0,0,0,0,0,0,0,-3651,0,0,0,0,0,0
2017-09-19,0,0,0,0,0,0,0,0,0,0,2486,0,1,0,-4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-20,0,1,0,0,0,0,0,0,0,0,2487,0,0,0,-4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-21,0,1,0,0,0,0,0,0,0,0,2490,0,1,0,-4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-22,0,1,0,0,0,0,0,0,0,0,2473,0,0,0,-4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-25,0,1,0,0,0,0,0,0,0,0,2437,0,1,0,-4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26,0,0,0,0,0,0,0,0,0,0,493,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-27,0,0,0,0,0,0,0,0,0,0,500,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-09-28,0,1,0,0,0,0,0,0,0,0,496,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-09-29,0,0,0,0,0,0,0,0,0,0,493,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-10-02,0,0,0,0,0,0,0,0,0,0,498,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2017-10-03,0,0,0,0,0,0,0,0,0,0,497,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2017-10-04,0,0,0,0,0,0,0,0,0,0,492,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2017-10-05,0,1,0,0,0,0,0,0,0,0,495,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-10-06,0,1,0,0,0,0,0,0,0,0,495,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-09,0,0,0,0,0,0,0,0,0,0,494,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2017-10-10,0,1,0,0,0,0,0,0,0,0,499,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-11,0,1,0,0,0,0,0,0,0,0,497,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-10-12,0,1,0,0,0,0,0,0,0,0,495,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-13,0,0,0,0,0,0,0,0,0,0,495,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2017-10-16,0,1,0,0,0,0,0,0,0,0,504,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-17,0,0,0,0,0,0,0,0,0,0,506,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2017-10-18,0,1,0,0,0,0,0,0,0,0,514,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-19,0,1,0,0,0,0,0,0,0,0,516,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20,0,1,0,0,0,0,0,0,0,0,522,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-10-23,0,0,0,0,0,0,0,0,0,0,516,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2017-10-24,0,0,0,0,0,0,0,0,0,0,517,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-10-25,0,0,0,0,0,0,0,0,0,0,516,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2017-10-26,0,1,0,0,0,0,0,0,0,0,514,-110,0,0,-731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27,0,-7739,-116300,-5002,-36091,-31678,-269298,0,-23128,0,-140568,-14805,-53797,0,-71141,0,0,0,0,0,-248817,0,-2611,-23330,0,-287241,0,-82426,0
2017-10-30,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-10-31,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-01,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-02,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-03,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-06,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-07,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-08,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-09,0,0,10439,0,4581,0,26659,11626,740,0,-1610,6593,-1451,10978,17505,0,0,0,0,5071,24115,0,9171,1449,0,0,0,7308,2785
2017-11-10,0,0,11739,0,4870,0,30432,5753,-1980,0,-9681,11554,-1181,18223,20497,0,0,0,0,0,17230,0,9467,0,0,0,0,3997,367
2017-11-13,14073,0,0,0,-5751,14349,0,-16421,-736,0,0,-4982,5245,-364,0,0,0,0,0,0,-5357,0,-4954,0,0,13003,0,1,-5606
2017-11-14,7597,0,0,0,-7990,15980,0,-15638,-2147,0,0,-4318,0,-6064,0,0,0,0,0,-599,-401,0,-3160,0,0,18239,0,0,-4264
2017-11-15,1,10053,0,0,-7900,10337,0,-15172,0,0,0,-10935,9115,-5864,3704,0,0,0,0,0,0,0,-7874,-1460,0,20145,0,8012,-8330
2017-11-16,-21671,-10053,-108354,0,-35810,-40666,-267603,-44692,-25421,0,-19333,-84728,-14360,-123293,-145370,0,0,0,0,-52904,-239859,0,-93426,-16901,0,-51387,0,-78566,-41520
2017-11-17,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-20,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-21,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-22,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-24,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-27,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-28,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-29,0,0,10772,0,6000,0,26314,9318,3693,0,3828,10852,329,13298,12958,0,0,0,0,6054,25534,0,11347,2114,0,0,0,7406,7071
2017-11-30,0,0,11739,0,4870,0,30432,5753,-1980,0,-9681,11554,-2632,18223,20497,0,0,681,0,1877,17230,0,9467,2572,0,0,2411,3997,3773
2017-12-01,0,0,11739,0,0,0,30432,0,-1980,0,-9681,7091,0,18223,20497,0,0,0,0,0,17230,0,1,0,0,0,0,0,0
2017-12-04,13276,0,0,5078,-5867,20740,0,-16883,0,0,0,-8902,12749,-3444,1,0,0,0,0,-3129,-3738,0,-4592,0,0,11343,0,0,-8907
2017-12-05,4024,0,0,7860,-8461,13785,0,-18483,-2010,0,0,-7713,9818,-3955,0,0,0,0,0,-1555,-943,0,-8802,0,0,19702,0,7940,-9034
2017-12-06,11463,0,0,0,-304,14316,0,-20854,-446,0,0,-6655,0,-6241,0,0,0,0,11829,0,-2991,0,-8759,3128,0,22302,0,0,-8731
2017-12-07,1,1608,0,-3201,0,0,0,-8937,0,0,0,-3236,15608,-6083,0,0,0,0,0,0,0,0,-6566,0,0,26265,0,0,-11982
2017-12-08,0,0,0,-2418,0,0,0,-9668,0,0,-1,0,1,-270,0,0,0,0,0,0,0,0,-1524,0,0,19017,0,1,-10857
2017-12-11,0,0,0,0,0,0,0,-5472,0,0,0,-4534,0,-1959,0,0,0,0,0,0,0,0,-217,0,0,15099,0,0,-5685
2017-12-12,0,0,0,0,0,0,0,0,0,0,0,-4534,0,-1959,0,0,0,0,0,0,0,0,-217,0,0,9514,0,2,-5145
2017-12-13,0,0,0,0,0,0,0,0,0,0,0,-4534,0,-1959,0,0,0,0,0,0,0,0,-217,0,0,6666,0,0,0
2017-12-14,-1700,0,0,0,0,-2126,0,0,0,0,0,-4988,0,-8275,0,0,0,0,0,0,0,0,-6040,0,0,20252,0,0,0
2017-12-15,-1700,0,0,0,0,-2126,0,0,0,0,0,-4988,0,-8275,0,0,0,0,0,0,0,0,-6040,0,0,20145,0,0,0
2017-12-18,-800,1,0,0,0,-449,0,0,0,0,3153,-5890,0,-9840,0,0,0,0,-5287,-7024,0,0,-3769,0,0,22234,0,1,0
2017-12-19,-556,0,0,0,0,-3075,-4206,0,1,0,4117,-7564,0,-9469,0,0,0,0,-3680,-9099,0,0,-5148,0,0,25111,0,16486,0
2017-12-20,0,0,0,0,0,-906,-1611,0,0,0,4885,-7672,0,-8095,0,0,0,0,-1487,-13052,0,0,-1258,0,0,22202,0,1,0
2017-12-21,0,0,0,0,0,-906,-1611,0,0,0,4766,-7672,0,-8095,0,0,0,0,-1375,-13052,0,0,-1258,0,0,22202,0,4,0
2017-12-22,0,0,0,0,0,-3004,0,0,0,0,0,-8235,0,-9028,0,0,0,0,0,-3398,0,0,0,0,0,22572,0,0,0
2017-12-26,0,0,0,0,-1176,-3349,0,0,1,0,8764,-2041,-1248,-6973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-27,0,0,0,0,-1176,-3349,0,0,0,0,8786,-2041,-1248,-6973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-28,-3408,20681,0,0,-1778,0,0,0,0,0,0,-3394,-2994,-9290,-3995,0,0,0,0,0,1,0,0,0,0,1906,0,1,0
2017-12-29,-8475,0,0,0,-3070,0,0,0,0,0,0,-1192,0,-18094,0,0,0,-681,0,0,18195,0,-2171,15793,0,0,0,0,0
2018-01-02,-8408,0,0,0,0,-2041,0,0,1,0,6201,0,0,-14553,-1453,0,0,0,0,0,0,0,-7121,16902,0,0,-1410,0,0
2018-01-03,-3717,0,0,0,0,-2041,0,0,0,0,0,0,1,0,-1453,0,0,0,0,0,0,0,-7121,9129,0,0,-1001,0,0
2018-01-04,0,0,0,0,0,-2041,0,0,0,0,0,0,1,0,-1453,0,0,0,0,0,0,0,-7121,7531,0,0,0,0,0
2018-01-05,0,0,0,0,0,0,0,0,0,0,4642,0,0,0,-6185,0,0,0,0,0,1,0,-2680,0,0,0,0,0,0
2018-01-08,0,0,0,0,0,-2041,0,0,1,0,0,0,0,0,-1453,0,0,0,0,0,0,0,-7121,7613,0,0,0,0,0
2018-01-09,0,0,0,0,0,0,0,0,0,0,4647,0,0,0,-6185,0,0,0,0,0,1,1,-2680,0,0,0,0,0,0
2018-01-10,0,0,0,0,0,-2041,0,0,0,0,0,0,0,0,-1453,0,0,0,0,0,0,0,-7121,7531,0,0,0,0,0
2018-01-11,0,0,0,0,0,0,0,0,0,0,4653,0,0,0,-6185,0,0,0,0,0,0,0,-2680,0,0,0,0,0,0
2018-01-12,0,0,0,0,0,-2041,0,0,0,0,0,0,0,0,-1453,0,0,0,0,0,0,0,-21,2891,0,0,0,0,0
2018-01-16,0,0,0,0,0,-2041,0,0,0,0,0,0,0,0,-1453,0,0,0,0,0,0,0,0,2836,0,0,0,1,0
2018-01-17,0,0,0,0,0,-2041,0,0,0,0,0,0,0,0,-1453,0,0,0,0,0,0,0,0,2820,0,0,0,1,0
2018-01-18,0,5947,0,0,0,-2992,0,0,0,0,0,0,0,0,-2750,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
2018-01-19,0,6044,0,0,0,-2992,0,0,0,0,0,0,0,0,-2750,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22,0,6090,0,0,0,-2992,0,0,0,0,0,0,0,0,-2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,0,6071,0,0,0,-2992,0,0,0,0,0,0,0,0,-2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-24,0,4202,0,0,0,-1255,0,0,0,0,0,0,1,0,-2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,0,2867,0,0,0,0,0,0,0,0,0,0,1,0,-2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-26,0,2884,0,0,0,0,0,0,0,0,0,0,1,0,-2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-29,0,2888,0,0,0,0,0,0,0,0,0,0,0,0,-2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-30,0,1,0,0,0,0,0,0,0,0,1717,0,1,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-31,0,1,0,0,0,0,0,0,0,0,1733,0,1,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-01,0,1,0,0,0,0,0,0,0,0,1760,0,0,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-02-02,0,0,0,0,0,0,0,0,0,0,1774,0,1,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-05,0,0,0,0,0,0,0,0,0,0,1789,0,1,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-06,0,0,0,0,0,0,0,0,0,0,1767,0,1,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-07,0,1,0,0,0,0,0,0,0,0,1776,0,1,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-02-08,0,1,0,0,0,0,0,0,0,0,1792,0,0,0,-3087,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-02-09,0,1,0,0,0,0,0,0,0,0,1799,0,1,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-12,0,0,0,0,0,0,0,0,0,0,1828,0,0,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-02-13,0,1,0,0,0,0,0,0,0,0,1842,0,1,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-14,0,1,0,0,0,0,0,0,0,0,1875,0,0,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-15,0,1,0,0,0,0,0,0,0,0,1877,0,0,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-16,0,0,0,0,0,0,0,0,0,0,1847,0,0,0,-3087,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-02-20,0,0,0,0,0,0,0,0,0,0,1850,0,0,0,-3087,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-02-21,0,1,0,0,0,0,0,0,0,0,1894,0,1,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-22,0,0,0,0,0,0,0,0,0,0,1867,0,0,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-23,0,1,0,0,0,0,0,0,0,0,1875,0,0,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-26,0,1,0,0,0,0,0,0,0,0,1897,0,1,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-27,0,1,0,0,0,0,0,0,0,0,1910,0,0,0,-3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-28,0,0,0,0,-4117,0,0,0,0,0,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018-03-01,0,0,0,0,-4117,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-03-02,0,0,0,0,-4117,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-03-05,0,1,0,0,-4117,0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-06,0,0,0,0,-4117,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,0,0,0,0,-4117,0,0,0,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-03-08,0,1,0,0,-4117,0,0,0,0,0,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-09,0,1,0,0,-2219,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
