date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WMT,XOM
2017-08-04,0,-50000,0,34020,-11566,0,-15698,19856,-24770,0,45102,-10078,34585,0,0,-15636,44524,-33559,27679,-50000,0,2,-36464,-13728,0,0,0,-8887,50000
2017-08-07,0,-1177,0,-34020,0,-15194,-1437,-44069,8566,0,-37303,0,-32091,-45160,0,0,0,50000,-50000,50000,0,-15501,0,0,50000,0,0,0,50000
2017-08-08,41993,22749,50000,50000,0,0,38959,-16565,-41969,0,0,-50000,1,0,50000,-16261,-50000,-27953,46389,-14259,50000,-36611,0,-14540,-50000,0,0,0,50000
2017-08-09,0,-2729,28942,-50000,0,0,-38959,0,50000,0,-7799,0,-2495,-15432,0,-24765,-50000,0,50000,0,43078,50000,0,0,0,0,0,0,0
2017-08-10,50000,-20020,32264,50000,0,0,0,11763,-50000,0,30747,-50000,0,0,-50000,-38364,-16767,-8287,-40879,0,-50000,-50000,0,0,0,30499,50000,0,50000
2017-08-11,0,0,-50000,0,0,0,50000,-11763,0,0,-30747,-6144,0,0,32254,0,50000,-13760,50000,0,-31759,-23415,0,0,50000,0,-50000,0,-25065
2017-08-14,0,0,0,0,0,50000,-31223,50000,0,38946,0,-11509,3,0,0,0,-19061,0,0,-50000,0,-1522,0,0,-39331,0,0,0,0
2017-08-15,0,0,-26656,0,0,0,0,-5963,-5007,-15490,0,-599,0,0,0,0,-2846,0,33626,0,-11319,-21913,0,0,50000,-30499,50000,0,50000
2017-08-16,-43193,0,0,-26684,0,-30336,-18777,-8611,-16937,0,0,0,-3,0,-32254,0,0,32311,-50000,0,0,3,0,0,50000,50000,-26042,50000,-50000
2017-08-17,-7043,0,-14153,-23316,1,44984,0,-35426,50000,-8342,40668,0,0,-6036,0,0,-27714,0,-50000,46402,0,0,0,0,0,-7928,50000,0,-13068
2017-08-18,-26555,0,-2471,0,-1,-32795,0,0,-50000,-3213,0,0,0,36957,0,0,0,-8637,50000,-12054,50000,0,0,0,50000,-42072,-37514,0,0
2017-08-21,-15202,0,0,0,0,0,0,0,0,-10647,0,0,0,-2804,0,1,7644,0,0,50000,0,1,0,0,-43515,50000,50000,-15357,-3693
2017-08-22,0,0,0,0,0,-31853,0,0,0,42345,0,0,0,-30341,0,0,0,0,50000,0,50000,-1044,0,0,-50000,-27463,50000,0,50000
2017-08-23,1,50000,-17926,0,0,0,50000,0,0,50000,36316,0,0,0,0,-1,-50000,-23674,-4556,-50000,-8795,0,0,0,-224,0,-14926,-34643,-50000
2017-08-24,-1,50000,11752,0,0,0,-28120,0,0,-50000,-50000,21870,18702,-3812,0,19155,3402,17009,10719,-24104,-50000,0,5806,0,-4690,50000,-19215,0,-50000
2017-08-25,0,41204,-11752,0,0,50000,0,0,0,50000,0,-11424,0,0,0,-19155,-50000,0,47692,0,-41205,0,0,0,1743,0,50000,50000,-16475
2017-08-28,0,0,0,0,0,0,-21880,0,0,50000,0,0,-18702,0,45520,0,-50000,50000,-15978,-10674,50000,0,0,0,-50000,0,-13716,0,-38473
2017-08-29,0,-10209,0,0,0,0,0,0,50000,-20432,0,25109,50000,0,50000,0,-16911,-50000,-50000,0,-7234,0,50000,50000,-13983,-5560,-50000,2,-26390
2017-08-30,49164,-50000,7374,0,15763,32423,0,0,-26296,10870,-26984,-35555,-47611,0,43848,50000,-2756,12103,-50000,-50000,-17685,0,42563,-22908,0,-49950,-34310,-6671,-50000
2017-08-31,-2681,-5523,0,0,42069,50000,0,0,9243,-18439,0,50000,-2389,42256,1,-44609,-34947,-23486,32995,0,0,0,50000,50000,0,-17027,50000,-13924,50000
2017-09-01,-2519,-12617,-7374,50000,-50000,-11047,0,0,0,29218,0,1,0,0,0,0,-5908,0,0,-312,0,50000,-50000,0,0,0,-50000,-29407,0
2017-09-05,7044,-26967,0,-50000,50000,43758,0,20526,-32947,1950,0,-41463,50000,34239,-50000,-5391,0,-5626,-50000,-50000,-13302,-15368,50000,-6137,0,50000,50000,8289,50000
2017-09-06,-50000,50000,5372,0,50000,-50000,0,0,50000,-50000,0,0,-34964,-8889,0,0,0,0,-8221,-27031,0,-7396,-50000,50000,0,50000,4,-8289,50000
2017-09-07,50000,0,2527,0,50000,-8009,50000,38808,-28943,-50000,0,-8538,-15036,-50000,-50000,0,43580,25375,-50000,-6652,-11779,-27236,40768,50000,0,-1273,-37863,0,0
2017-09-08,0,0,-7899,0,0,0,-38680,-42470,-6187,0,50000,43341,1,0,-23321,0,50000,0,-12133,0,0,0,0,-50000,0,-23132,50000,0,0
2017-09-11,1,0,37033,0,-50000,-50000,-9064,50000,0,-46766,-28096,-33123,-1,0,0,0,-1736,50000,-50000,50000,0,50000,0,0,0,0,1,0,0
2017-09-12,0,0,0,0,0,-29928,0,0,-10744,0,41057,-10218,0,0,0,0,50000,-6171,-45336,0,0,-20307,-50000,-37621,0,50000,50000,0,-50000
2017-09-13,0,0,0,0,-36462,0,-2256,0,-4126,0,0,0,0,0,0,1,0,-25881,0,45155,0,0,-37980,0,50000,0,-42802,0,-50000
2017-09-14,0,-26790,-37033,7295,-23775,0,0,-50000,0,50000,0,0,50000,-17606,-6267,-1,-10589,50000,1,-22480,0,-9542,-30832,50000,-7386,0,50000,50000,-23156
2017-09-15,135,27027,0,-7295,-41159,-27197,0,-3783,50000,-40435,-21122,0,-32328,0,-9781,0,32649,-50000,35687,14369,0,-20151,-20325,11597,7506,-6095,50000,-46316,-50000
2017-09-18,-50000,8230,2207,0,-6436,0,21355,-13081,-49748,-9565,-6680,50000,27758,15122,50000,0,-20321,-5263,-39581,45921,50000,0,39364,38656,-33573,27460,-50000,8763,-3680
2017-09-19,-1144,-11850,0,40134,50000,0,-14603,0,0,0,0,-43184,-26234,-15122,50000,0,-3286,-38060,50000,0,1,0,50000,50000,0,0,1,-12447,0
2017-09-20,0,50000,-2207,-15482,50000,27812,-6752,0,-252,0,-35159,-6816,50000,0,50000,26964,0,25407,-17981,6399,50000,0,-50000,-47599,0,-20813,-50000,50000,0
2017-09-21,0,-8758,0,0,-18507,-17585,0,0,0,0,0,0,2,0,-50000,-26964,18020,-12829,50000,-46653,0,50000,50000,50000,-16547,-3021,50000,-50000,0
2017-09-22,0,-181,0,-24652,0,-5181,0,0,0,34504,0,0,-13025,50000,0,50000,-18916,0,-5641,-50000,0,0,-50000,0,0,0,-14256,0,0
2017-09-25,50000,-43464,0,50000,24135,-5046,0,26141,0,-34504,23578,0,21134,26219,-50000,49675,-50000,-12578,-50000,50000,-34494,-19662,-17430,47288,2120,-27868,50000,0,0
2017-09-26,-944,0,0,-42200,-45701,0,0,-26141,0,0,-23578,0,-30868,0,0,0,50000,50000,-42591,-49338,0,-30338,42706,50000,0,-8163,0,0,1
2017-09-27,50000,-46210,0,50000,-33369,0,0,0,0,14033,0,0,-14082,0,0,-50000,50000,0,50000,-23095,0,0,-50000,-46093,-2120,-4400,-33261,0,0
2017-09-28,-33168,-33892,0,0,-26558,0,0,0,0,-10842,0,0,2,-21065,26588,-27922,50000,50000,-19603,0,-50000,50000,-14640,-36105,0,0,50000,0,-1
