last_state
17015557.630627807
59.361534118652344
71.80549621582031
123.2699966430664
104.45020294189453
34.170475006103516
60.24903869628906
29.36234474182129
95.78668975830078
33.60975646972656
132.15371704101562
159.79122924804688
83.09893798828125
48.17778396606445
114.73383331298828
75.36480712890625
37.69178009033203
143.10362243652344
94.13409423828125
62.9137077331543
148.33924865722656
74.99034881591797
24.551006317138672
100.47511291503906
87.17015075683594
223.41665649414062
151.6405029296875
40.97272872924805
36.66566467285156
31.57875633239746
22065.0
0.0
74835.0
39003.0
0.0
0.0
0.0
37680.0
108199.0
24567.0
0.0
48675.0
27897.0
41697.0
87240.0
50000.0
0.0
0.0
79638.0
14522.0
0.0
100000.0
15337.0
0.0
44731.0
0.0
19740.0
129925.0
1486.0
-2.8245601061569943
-7.816923123611929
-34.017824171785435
-2.3081053168708223
-0.591176915225013
-4.982712289186061
-3.025296176770727
-6.478087739779369
-3.9587664459913654
-12.38941381502974
-8.425282425910098
-4.505678965410937
-0.9748347674543396
-2.664544631445864
-6.732871624401355
-2.5504487388802133
-8.010492963179388
-3.07553354654101
-1.1560972284601334
-2.454457484183365
-2.248800661105804
-0.5738143648627094
-2.0449941396967546
-5.9815618785875415
-7.6462834949867045
-7.246469037014066
-0.5855367794428972
-0.015482862787692397
-2.8105131967472694
44.224747300401454
38.47792955499373
32.88469607311123
48.193228171475674
47.90624803681099
43.334463191468494
36.09685914107724
40.801336580961205
38.38990438316739
39.58420575157601
43.786972772172675
43.63633042250494
48.60382512238094
48.484483253696304
40.0977546409241
41.859102456290735
42.40937018975162
45.25712913281852
48.149023441597635
49.04205411070151
45.21936666339064
47.146002158011086
48.8462250704583
41.3546244175282
46.36795878019613
44.185243241305
48.87261681835636
52.48592286252694
39.858911634366926
-79.3990378416875
-88.76284673034061
-71.62887920979388
20.930147834501476
14.67480644889522
-30.301122741925173
-63.54660779301673
-56.438332053734364
-66.09030164842285
-76.29767583192506
-58.837685079064784
-45.34310268087682
-6.239395837604729
-16.676329373731225
-72.2477094070163
-62.99541641941134
-56.96153223211573
-39.889313381018965
3.4828216023572223
-15.311668019783664
-20.82345910765735
-4.9293185977374625
-15.855344540831556
-51.847587951169544
-53.190347832654325
-67.55454841721789
6.727655839139314
66.07693700071752
-26.486838063694822
24.072328048072546
21.402126583554704
33.01478380465209
11.779092293401101
3.685859548515756
6.834306951622312
16.894727038182392
19.066495000160188
34.914430335776764
33.14979654319979
23.454181754405866
25.451515961249775
6.484490093179489
8.304882592336602
30.157836887027106
29.506620814150512
32.3009039582721
30.74396419289627
13.242440587524381
3.123608589147269
13.510423807323365
3.287750300999338
13.187442846715467
25.93062988755868
15.138749472359143
20.549805874858716
10.875459884870626
12.690218054685168
10.078912614928916
