account_value,date,daily_return
119273712.9837839,2019-04-04,
119662877.15322971,2019-04-05,0.003262782382726037
119838584.11328124,2019-04-08,0.0014683497859284689
119079003.19824284,2019-04-09,-0.006338366901267545
119168107.27669612,2019-04-10,0.0007482769930895472
118680388.938137,2019-04-11,-0.004092691825898442
118195715.45182048,2019-04-12,-0.004083854886666738
118018421.91769925,2019-04-15,-0.0014999996695608253
118098088.95699623,2019-04-16,0.0006750390151168961
118148236.51782599,2019-04-17,0.0004246263531666461
118840292.998251,2019-04-18,0.005857526957844916
118520341.912635,2019-04-22,-0.0026922778255075164
119570909.08379972,2019-04-23,0.008864024134685122
119376298.92611293,2019-04-24,-0.0016275711138935556
119925161.41535617,2019-04-25,0.004597750928624134
119745273.6904143,2019-04-26,-0.0014999998567343242
119586157.96228269,2019-04-29,-0.0013287850386728417
119950415.57666072,2019-04-30,0.0030459847576416177
118967771.33491018,2019-05-01,-0.00819208701384222
118256725.37056722,2019-05-02,-0.0059767948610324195
119169100.62126623,2019-05-03,0.007715208144315033
119001676.91513161,2019-05-06,-0.0014049254820400758
117372694.96597414,2019-05-07,-0.013688731044682823
117129994.24394475,2019-05-08,-0.0020677783883189527
116918833.88345458,2019-05-09,-0.0018027863985922155
117648944.28981504,2019-05-10,0.0062445919285190055
115508348.4600555,2019-05-13,-0.018194772955092753
115943364.20875245,2019-05-14,0.003766097901117371
116476564.2745792,2019-05-15,0.00459879760662063
117559635.88993455,2019-05-16,0.009298622620788732
117167663.33264177,2019-05-17,-0.003334244397114161
117127286.52532123,2019-05-20,-0.0003446070884413066
117616971.91674474,2019-05-21,0.004180796857422786
117748281.47729558,2019-05-22,0.0011164167756656518
116980221.75444639,2019-05-23,-0.006522895393571315
117217633.52419822,2019-05-24,0.0020295035023114583
115693387.299043,2019-05-28,-0.01300355739429393
114534630.26961792,2019-05-29,-0.010015758518937101
114698350.22512951,2019-05-30,0.0014294362772744318
112778290.43765543,2019-05-31,-0.016740081995123668
112057148.9850998,2019-06-03,-0.006394328640353719
111889063.30010046,2019-06-04,-0.0014999996566189555
112477001.86313376,2019-06-05,0.005254656225482712
112805341.91860756,2019-06-06,0.0029191750316508447
113511825.08813924,2019-06-07,0.006262852073454228
114169527.57836099,2019-06-10,0.005794131930405122
114086106.44960243,2019-06-11,-0.0007306777082116689
113664185.07529818,2019-06-12,-0.0036982713095800035
114036100.7252821,2019-06-13,0.0032720566266106754
113947559.31290722,2019-06-14,-0.0007764331804731572
113868568.4657874,2019-06-17,-0.000693221053580495
114906842.98021333,2019-06-18,0.009118183607778274
114892247.53446482,2019-06-19,-0.00012701981335450085
116067611.11633016,2019-06-20,0.010230138299912372
115684398.30380863,2019-06-21,-0.0033016343563533335
115520236.97662704,2019-06-24,-0.0014190446558789427
114797725.23051651,2019-06-25,-0.006254417104915699
114350556.4354944,2019-06-26,-0.003895275748053262
114314435.87095745,2019-06-27,-0.0003158757216658037
114870310.02859984,2019-06-28,0.004862676821236089
115426825.08192804,2019-07-01,0.004844724917949961
115759908.47893924,2019-07-02,0.002885667146911297
116334292.8448325,2019-07-03,0.004961859191498608
