date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WMT,XOM
2019-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-08,0,0,0,-32702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10694,0,50000,0
2019-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,0,-5648,0
2019-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-15,0,0,0,0,-117912,0,0,-28446,0,0,0,0,0,0,0,0,0,-211173,0,-165762,0,0,0,-131413,0,-163156,-179621,-212245,0
2019-08-16,50000,0,38357,7070,0,0,50000,50000,50000,676,0,50000,0,50000,43698,50000,50000,0,0,0,0,50000,50000,0,0,0,42552,50000,10161
2019-08-19,44347,0,50000,50000,0,0,-45772,39706,0,27165,0,50000,0,-45615,0,0,0,0,0,0,0,50000,54,0,50000,0,29743,50000,-10161
2019-08-20,-50000,0,0,0,0,0,-4228,0,1,-27841,0,0,0,-4385,-43698,-50000,50000,32576,0,0,0,0,-15386,0,-22829,50000,-18383,0,0
2019-08-21,-44347,0,0,0,2,0,0,0,-50000,0,0,-50000,0,0,0,0,0,50000,0,4734,0,-50000,0,0,-27171,50000,0,50000,0
2019-08-22,0,0,0,0,0,0,0,0,-1,0,0,-50000,0,0,0,0,-32635,0,0,27519,0,-50000,-34668,0,0,50000,50000,50000,0
2019-08-23,0,0,-24187,0,2,0,0,0,0,0,0,0,0,0,0,0,-50000,50000,0,16786,0,0,0,0,0,50000,50000,1,0
2019-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17365,1,0,0,0,0,0,0,0,9107,0,50000,0
2019-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49039,0,0,0,0,0,24662,50000,0,0
2019-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29,0,0,-8485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7388,0,50000,0
2019-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7626,31256,0,0
2019-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21264,-45430,-50000,0
2019-09-04,0,0,-41508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37987,0,0,0,-3,0,0,0,50000,0,50000,0
2019-09-05,0,0,-14177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18403,2,50000,0
2019-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2272,-50000,50000,0
2019-09-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2383,-50000,50000,0
2019-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2019-09-13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11991,-21278,-31170,0
2019-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12942,0,0,0,-46925,0
2019-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33086,-40309,0
2019-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,23742,-50000,-50000,0
2019-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-26,0,0,0,-50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22184,2,50000,0
2019-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11944,-14429,0
