account_value,date,daily_return
119820025.89289148,2018-01-02,
119873266.65447447,2018-01-03,0.0004443394264543876
120593512.63614522,2018-01-04,0.006008395380988629
121110882.28858368,2018-01-05,0.004290194730453445
120974231.10915361,2018-01-08,-0.0011283146224998486
121206387.38035633,2018-01-09,0.0019190555631078965
121012083.29771098,2018-01-10,-0.0016030845143135686
121508415.61618353,2018-01-11,0.004101510402489961
122181407.9966823,2018-01-12,0.005538648307493288
122004268.12455839,2018-01-16,-0.0014498103682740737
122849672.16392891,2018-01-17,0.006929298887375257
122494756.68777168,2018-01-18,-0.002889022574546596
123115247.97450481,2018-01-19,0.005065451807988008
124110325.33352016,2018-01-22,0.008082486738128614
123342719.48802572,2018-01-23,-0.006184866919264453
123157705.41415362,2018-01-24,-0.0014999999565443733
123569255.26370764,2018-01-25,0.003341649214477105
125091837.52623537,2018-01-26,0.012321691664147538
124910999.51729949,2018-01-29,-0.0014456419580370916
123933564.51529121,2018-01-30,-0.007825051482939327
123721776.36957893,2018-01-31,-0.0017088844861405939
123582986.12069196,2018-02-01,-0.0011217932118302576
120972218.46289708,2018-02-02,-0.021125623678045713
115315872.50441234,2018-02-05,-0.046757396287806174
115142898.69851935,2018-02-06,-0.0014999999751670323
115142898.69851935,2018-02-07,0.0
113662650.29860224,2018-02-08,-0.012855750694559687
114887913.49555562,2018-02-09,0.010779822516319149
116964347.84832008,2018-02-12,0.01807356657099346
116711640.02500279,2018-02-13,-0.0021605542882605633
117088650.72618261,2018-02-14,0.0032302750702419836
118053366.14255707,2018-02-15,0.008239188088609017
117643736.78778383,2018-02-16,-0.0034698659441746438
116789770.02576531,2018-02-20,-0.007258922449556171
116118867.27004445,2018-02-21,-0.005744533580063216
117177160.91359477,2018-02-22,0.00911388190765905
119137671.59271216,2018-02-23,0.01673116726699897
120156991.5205842,2018-02-26,0.00855581542131123
118185347.6922302,2018-02-27,-0.01640889808743451
116690626.69049437,2018-02-28,-0.012647261533876963
115339559.69388434,2018-03-01,-0.011578196423552956
112911346.57060477,2018-03-02,-0.02105273446269562
114420189.73945409,2018-03-05,0.013363078332484735
114438626.9019621,2018-03-06,0.00016113557012964463
114499728.78907263,2018-03-07,0.000533927125522693
115419443.81453992,2018-03-08,0.008032464663401573
117470740.02446136,2018-03-09,0.017772535910132614
117586421.8814421,2018-03-12,0.000984771671282969
117065298.3591903,2018-03-13,-0.004431834168550752
116481781.64289808,2018-03-14,-0.00498454046135699
117877757.58216335,2018-03-15,0.011984500233220619
118457610.25664316,2018-03-16,0.004919101672558046
116305887.01040855,2018-03-19,-0.018164499871074713
116535303.94094528,2018-03-20,0.0019725306812388155
116449945.57174294,2018-03-21,-0.0007324678987030708
114469008.51639104,2018-03-22,-0.017011060379856335
112589017.5135521,2018-03-23,-0.01642358073338024
115740568.44519849,2018-03-26,0.027991637206240316
114467530.39664246,2018-03-27,-0.010999065113100781
114414849.69892126,2018-03-28,-0.0004602239389515095
114841818.79078299,2018-03-29,0.00373176290477395
113874881.71940237,2018-04-02,-0.008419729690472444
115866420.50024867,2018-04-03,0.01748883292589154
