date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WMT,XOM
2018-11-06,0,0,0,0,0,-50000,-36365,0,-50000,-19282,0,-2501,-50000,0,43074,1,-50000,50000,50000,50000,-50000,0,-35866,-50000,50000,50000,-50000,0,0
2018-11-07,0,0,0,0,0,0,0,0,0,0,0,-29553,-4869,0,0,-1,-27036,0,1,-18866,-41842,0,0,-37348,18898,50000,0,50000,50000
2018-11-08,0,2,35634,0,0,0,-33448,0,-11889,0,0,0,1,0,-34255,0,0,-18722,-50000,50000,50000,0,0,-12421,0,-33344,0,-34559,-50000
2018-11-09,0,0,-35634,0,0,0,0,0,50000,0,0,0,-3597,50000,34191,0,0,-31347,-1,-29121,0,0,0,0,50000,-42415,50000,0,0
2018-11-12,0,-2,0,0,36765,50000,-19639,0,-9117,0,0,0,50000,-50000,-43010,19233,0,0,0,0,-13706,50000,0,0,-20528,50000,-5289,50000,-8346
2018-11-13,0,0,0,0,1,0,0,0,0,0,0,0,-34090,0,0,-9594,-3761,0,0,0,-34032,-22355,0,0,31295,-50000,0,50000,50000
2018-11-14,0,10216,0,0,-4264,-50000,-50000,0,0,0,0,0,0,0,0,0,-16513,0,0,-50000,-3329,-27645,0,0,50000,0,50000,50000,0
2018-11-15,0,-10216,0,0,-32502,0,23693,0,0,0,0,0,0,0,0,0,-13453,0,0,-50000,0,0,0,0,50000,0,0,-50000,-50000
2018-11-16,0,0,0,30896,0,0,-29459,0,-50000,0,0,0,-15910,0,0,-1672,0,50000,0,-18166,50000,0,0,0,0,-50000,0,0,-7270
2018-11-19,0,0,0,-30896,0,10347,50000,0,-8410,0,0,0,0,0,0,-7967,0,0,0,0,0,0,50000,0,-35569,0,50000,-34231,50000
2018-11-20,0,0,0,0,0,0,-50000,0,0,0,20840,0,0,0,0,1,0,50000,0,0,0,0,-11482,0,0,-30444,-11012,-15472,-6081
2018-11-21,0,0,0,0,1,0,0,0,0,0,-17196,0,0,0,0,0,0,-50000,0,50000,50000,50000,7936,0,0,-18811,-2323,50000,-5091
2018-11-23,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,3,0,0,-16707,0,0,27755,-30328,-50000,0,-3147
2018-11-26,0,0,0,0,0,-10347,0,0,0,0,-3644,0,0,0,0,0,0,0,0,0,0,-33293,0,0,-12847,40023,-26388,50000,0
2018-11-27,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,6254,0,0,-16685,50000,50000,-49371,0,0,0,-49750,50000,0,0,-50000
2018-11-28,0,7252,5735,-50000,0,44889,0,10698,-1,0,0,0,49145,0,21756,15095,26036,-26496,-33389,-50000,-50000,0,50000,37954,-50000,-13917,32190,-50000,20701
2018-11-29,0,-7252,-5735,0,0,-44889,42357,-10698,0,0,0,0,24020,0,18485,50000,50000,50000,7472,-50000,-629,50000,7294,-3062,-22569,3240,-21789,-10611,-13641
2018-11-30,50000,0,6323,0,0,0,-30750,1,0,0,0,0,-24398,50000,-27728,0,-30638,0,0,0,0,50000,-5872,0,-12516,50000,2,0,-7218
2018-12-03,50000,0,13863,38640,0,0,50000,-1,0,0,0,0,-27198,50000,-18767,0,-1501,-44877,3,0,0,48417,50000,-34892,-44084,-5492,-12658,-38136,0
2018-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,-42500,0,-28598,0,-11942,0,0,0,0,0,2374,50000,-50000,50000,-16648,0
2018-12-06,50000,0,-19160,0,0,0,-2643,0,42501,0,0,0,-21569,50000,0,0,-43897,0,-9472,0,48941,0,50000,-2374,0,-9942,-49825,50000,0
2018-12-07,0,0,0,-38640,0,0,-4665,0,-14717,0,0,0,0,-21346,0,-36497,50000,0,0,29580,-42699,-21893,-13285,0,0,-4997,50000,50000,0
2018-12-10,-50000,0,8285,0,0,50000,0,0,-14869,0,0,0,0,-13547,0,0,0,0,50000,0,-6242,0,-46222,0,-6098,-2498,6,0,0
2018-12-11,-5681,50000,8028,0,50000,-50000,50000,1,-11450,0,0,0,0,-15823,0,0,-18164,0,-14892,-29580,0,-50000,-50000,0,0,50000,2,0,0
2018-12-12,50000,-4356,-17339,0,-27328,50000,0,50000,-1465,0,50000,0,0,-24177,50000,50000,-31836,0,40598,0,0,-50000,-40458,0,-3055,-50000,-15393,-9160,0
2018-12-13,-50000,-2632,0,0,0,0,0,0,0,0,0,0,0,0,-16351,-45836,0,0,-22890,28463,0,-26524,0,0,0,50000,-33765,-13369,0
2018-12-14,-94319,-43012,0,0,-22672,-50000,-104299,-50001,0,0,-50000,0,0,-32607,-33649,-4164,0,0,-67433,-28463,0,0,-47911,0,-164515,-134506,-78774,-227814,0
2018-12-17,44909,0,3403,0,0,33422,31097,31087,0,0,0,16067,10308,0,0,0,0,0,12432,50000,0,0,0,34495,0,50000,0,50000,0
2018-12-18,26786,25474,1184,1723,0,-31133,14507,-31087,0,20802,50000,-16067,38181,0,50000,7964,0,50000,-12432,-50000,50000,37012,40600,50000,0,1056,0,-50000,0
2018-12-19,-11627,48629,-4587,-1723,50000,-2289,-26582,44901,0,-20802,50000,50000,-48489,0,-47275,27471,31652,40140,0,26644,14171,-37012,-36254,-5041,50000,50000,49338,0,50000
2018-12-20,-50000,-40351,0,0,-5827,50000,2,-37677,49052,0,-33406,-50000,50000,50000,50000,50000,31256,0,0,0,0,0,0,50000,50000,-50000,50000,50000,0
2018-12-21,0,-33752,0,50000,-14871,0,-19024,-7224,0,0,0,0,-1179,50000,-46046,26049,0,-9411,0,0,0,0,0,0,0,-34023,0,1,50000
2018-12-24,0,0,19896,0,-24884,-44713,0,0,0,0,-50000,0,2,-4728,-1927,-31283,-10763,-3444,0,50000,-50000,0,-4346,-28118,50000,-5171,-42933,0,50000
2018-12-26,50000,0,-19896,-12700,50000,-5287,905,23805,-958,0,0,0,0,33095,-4752,32756,-50000,0,0,-50000,-14171,0,0,40151,50000,-11862,-50000,44388,-50000
2018-12-27,0,0,0,0,1,0,0,0,0,0,-16594,0,0,-43908,0,0,-2145,0,1,-26644,0,0,0,0,48004,0,0,0,-16811
2018-12-28,0,0,0,0,3,0,-905,-13209,0,0,0,0,-5722,-15111,0,-31190,14585,-30923,50000,0,0,0,0,50000,0,0,-6405,0,-35706
2018-12-31,-1722,0,0,-37300,1,0,0,-10596,0,0,0,50000,0,0,50000,50000,0,46198,-50000,0,0,0,0,-50000,-22847,11326,0,50000,0
