date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WMT,XOM
2017-10-19,10456,0,50000,12432,50000,0,0,43824,10513,0,50000,0,0,37229,0,0,34838,50000,4723,0,0,0,14458,46244,0,8334,17342,0,0
2017-10-20,-10456,0,-1279,-12432,-46540,15679,11326,-43824,17348,50000,-24184,50000,0,-37229,0,0,-34838,41918,12626,0,18315,0,-14458,-46244,0,50000,46004,0,0
2017-10-23,0,0,22908,0,38955,3036,50000,0,-27861,-50000,-25816,-50000,50000,50000,18096,794,26736,-23730,9669,0,-5245,24722,50000,50000,39655,-50000,50000,0,50000
2017-10-24,0,0,-71629,0,-42415,-18715,-61326,0,0,0,0,0,-50000,-50000,-18096,-794,-26736,-68188,-27018,0,-13070,-24722,-50000,-50000,-39655,-8334,-113346,0,-50000
2017-10-25,0,0,39878,16342,48685,0,0,50000,216,0,50000,0,0,0,0,50000,50000,0,0,0,0,0,50000,0,50000,0,0,0,0
2017-10-26,0,0,-28347,-16342,-48685,0,0,-35940,26929,0,50000,0,0,43436,37858,-4962,45175,41900,50000,0,50000,0,-24346,0,50000,20451,50000,27443,0
2017-10-27,0,0,-11531,0,0,0,0,-14060,-27145,0,-100000,0,0,-43436,-37858,-45038,-95175,-41900,-50000,0,-50000,0,-25654,0,-100000,-20451,-50000,-27443,0
2017-10-30,50000,0,0,16464,0,0,0,50000,0,0,20829,44754,50000,0,0,0,40405,0,22088,28144,0,0,18432,14510,50000,48455,50000,0,0
2017-10-31,5939,0,10804,-16464,0,0,13343,-31350,0,0,2360,9673,50000,50000,2960,0,-20311,0,-8746,-28144,0,48631,-18432,22516,34295,-10470,50000,30207,0
2017-11-01,50000,0,-10804,0,50000,50000,-13343,50000,42772,0,-23189,50000,43029,-50000,-2960,25900,50000,38592,4243,50000,7223,-48631,10405,-3085,12105,-37985,-30787,-30207,0
2017-11-02,-50000,5061,0,4140,50000,32305,0,-20630,-42772,0,0,-15426,24129,0,0,15148,23735,46081,50000,-5671,-7223,0,42864,50000,-6249,41950,-50000,0,50000
2017-11-03,1,-5061,8965,0,-7912,-36447,0,0,0,0,0,50000,50000,0,0,-41048,0,-24189,0,-44329,50000,0,0,50000,50000,0,0,1,-24176
2017-11-06,-30071,0,-8085,0,-1117,0,0,0,0,0,0,0,-47960,0,0,0,-28113,0,0,0,2805,50000,-50000,50000,-21787,50000,50000,0,50000
2017-11-07,-25869,0,29186,-4140,-50000,-8892,0,50000,0,0,0,-11173,27061,0,4702,0,50000,-50000,50000,0,-12991,17545,50000,-1977,-50000,-50000,-21103,-1,-19527
2017-11-08,50000,0,-30066,0,50000,-36966,0,37503,50000,0,0,50000,-50000,0,-4702,0,50000,-10484,0,0,-39814,-50000,50000,20390,-49131,30141,-13760,0,-50000
2017-11-09,1,214,0,0,1,0,0,-50000,-50000,0,0,0,-50000,50000,50000,0,-47303,0,-5620,0,0,-17545,-5925,-11348,50000,0,50000,0,-6297
2017-11-10,50000,-214,0,0,50000,14030,0,-31208,50000,0,0,50000,0,-27254,-23381,50000,-5973,0,0,0,0,0,-3488,50000,-50000,-17429,-50000,1,0
2017-11-13,0,0,0,0,-21118,50000,0,0,14239,0,0,-50000,2,-22746,50000,50000,-34004,0,50000,0,0,0,-7650,-50000,50000,-50000,50000,-1,0
2017-11-14,1,0,0,40399,-8037,-19859,0,0,0,0,0,0,-230,0,-15834,-28110,0,0,50000,0,50000,0,50000,-2913,-38436,0,-40780,0,0
2017-11-15,-29583,0,0,0,-44080,-1418,37897,-13223,-4716,0,50000,50000,0,0,-26700,-50000,0,0,50000,0,-50000,50000,-50000,0,-26165,-4662,0,50000,1
2017-11-16,-70419,0,0,-40399,-67737,-42753,-37897,-41092,-59523,0,-50000,-227828,-96031,0,-34085,-21890,-78436,0,-261965,0,0,-50000,-86206,-188093,-4632,0,-43570,-50000,-1
2017-11-17,50000,50000,32760,0,42045,17165,0,50000,0,42614,0,0,0,0,0,0,8473,32988,16925,0,0,19719,0,10433,50000,0,0,8222,0
2017-11-20,50000,-26043,50000,7840,-29479,-8033,34806,46579,30768,-15224,0,50000,50000,21991,2134,37280,10291,-16084,50000,16257,3566,44377,45732,50000,46687,0,43099,-8222,0
2017-11-21,0,40830,50000,1966,0,0,46463,-10964,0,-27390,50000,-33002,0,50000,-2134,-37280,-18764,0,-50000,-16257,50000,4,-20951,0,-554,0,-41497,0,0
2017-11-22,0,-50000,30548,0,-12566,0,0,0,-1131,0,-37507,-16998,1,-19562,0,0,0,0,50000,0,0,-12763,0,0,0,0,50000,0,50000
2017-11-24,-50000,50000,0,-9806,0,0,50000,0,0,0,30347,0,50000,-32112,0,3,0,-16904,0,0,-50000,0,0,0,0,0,0,0,-50000
2017-11-27,0,50000,-17539,0,0,42473,0,-31879,-29637,0,-2073,0,-24218,0,0,1,0,50000,-6047,0,50000,-50000,-11231,-30239,0,0,-36833,0,0
2017-11-28,0,-24669,0,0,0,-34002,-24807,0,0,0,0,0,-17539,48819,0,-4,0,-39418,-27339,50000,50000,50000,0,0,0,0,1,50000,0
2017-11-29,0,0,0,0,0,0,0,-9398,0,0,0,0,-49091,-4780,0,0,0,-10582,0,0,0,0,1,0,12027,0,-12451,1,50000
2017-11-30,-17591,-20250,0,0,0,-17603,-50000,-18056,0,10855,0,0,50000,50000,0,50000,0,50000,-33539,0,50000,-14661,0,-30194,-30006,0,-2319,-17949,1
2017-12-01,-32409,1,0,0,0,0,0,-9600,0,-10855,0,0,-50000,-50000,0,1,0,19596,0,-50000,-10831,-36676,-13551,0,50000,50000,0,0,0
2017-12-04,0,-50000,0,0,0,0,-15779,-16682,0,0,0,0,2,0,0,0,0,17862,50000,50000,50000,0,0,0,0,-19283,0,-32052,-15456
2017-12-05,0,-19869,-50000,30545,0,0,-40683,0,0,0,-40767,0,30341,5058,50000,-50000,0,32553,29044,-50000,-45477,0,0,0,10107,50000,0,25726,24132
2017-12-06,0,0,-48226,-30545,20474,35614,0,0,3181,0,0,50000,33594,-26836,-50000,-1,0,-50000,-50000,50000,-50000,0,48435,0,-47399,-41937,0,37197,-50000
2017-12-07,30742,0,23819,0,41720,50000,50000,0,-2470,4390,0,41654,2,50000,0,0,49379,50000,50000,17921,0,0,17486,0,-27468,-38780,0,0,50000
2017-12-08,0,0,0,0,0,50000,0,0,-711,0,50000,0,50000,0,0,47364,-49379,-50000,-9329,-25154,0,0,-50000,0,0,50000,0,0,-852
2017-12-11,-3853,0,-41460,0,0,0,-6687,0,0,0,42285,-3137,-50000,50000,0,-25288,0,50000,-9448,-42767,0,0,-15921,50000,0,-38767,0,-50000,1
2017-12-12,1,0,-29902,0,-50000,-50000,-43313,0,50000,-4390,-32131,-50000,-23275,50000,50000,-18864,23624,50000,0,0,50000,0,21849,0,-11012,2902,0,-4207,50000
2017-12-13,-14743,0,0,0,1,0,0,0,0,0,-9220,32595,-49817,0,-9206,-3212,-2956,50000,-43725,0,-40174,0,0,50000,-50000,0,0,-8716,50000
2017-12-14,50000,0,50000,22743,0,-38333,0,0,-22863,0,0,0,0,0,-15227,0,-20668,-50000,-1826,0,-16193,50000,-21849,0,-2382,0,0,3,0
2017-12-15,50000,50000,0,0,-12195,0,0,0,50000,0,-40727,-50000,0,-50000,45907,0,0,24454,50000,0,-50000,-50000,0,0,0,-14135,0,-3,50000
2017-12-18,-22266,50000,0,-22743,1,5180,0,0,-17297,0,0,-21112,0,0,-49782,0,50000,0,50000,50000,-31699,0,0,-31305,0,0,0,0,-21417
2017-12-19,50000,-11017,-5261,0,50000,0,0,0,-50000,0,-4783,0,50000,39207,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-50000
2017-12-20,-12731,6188,20226,0,50000,-31043,0,0,-9840,0,-5424,0,29077,0,50000,-2,45806,-12083,-50000,-50000,25510,0,0,-50000,0,0,0,0,-50000
2017-12-21,37579,25989,-50000,0,-50000,-21418,0,0,0,0,0,0,50000,-23007,-9073,0,-18076,-36260,17975,0,3067,50000,0,-18695,0,44845,0,0,-50000
2017-12-22,46484,-32419,50000,22045,-10508,0,0,0,0,0,0,0,49357,-8416,-29999,0,-4483,0,50000,0,50000,50000,43581,0,0,-44845,0,0,50000
2017-12-26,42950,29726,1299,-22045,-19681,50000,0,0,0,0,0,0,50000,-9368,-32620,0,0,-50000,-14369,0,-103,4,36668,34301,0,0,0,0,-41235
2017-12-27,-45576,0,-50000,50000,-19812,0,44766,0,0,0,0,0,1,0,0,0,50000,-11635,50000,0,-49910,50000,50000,-34301,0,0,0,0,0
2017-12-28,-50000,-5148,0,0,0,0,0,0,0,0,0,0,-40457,1,0,0,11312,0,50000,0,0,-50000,0,0,0,0,0,50000,0
