date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WMT,XOM
2016-10-21,0,50000,50000,0,0,13517,0,0,50000,0,0,16652,13145,0,17038,50000,50000,0,46381,13830,50000,0,50000,6781,0,0,0,0,7984
2016-10-24,0,-2230,24242,0,0,16365,21001,33790,7147,0,1180,-24,-9366,820,-17038,50000,50000,0,-5710,-13830,50000,0,2298,-6781,0,0,0,24585,-7984
2016-10-25,0,36692,13676,0,0,50000,-16208,50000,23095,49912,32338,15842,13267,-820,4567,-31669,19514,8697,13748,0,40065,0,-19700,17015,0,45444,0,42289,0
2016-10-26,0,50000,0,0,0,0,47292,50000,50000,-49912,0,-32470,-13814,0,-4567,1,50000,0,-50000,0,50000,0,50000,49405,0,6406,0,0,0
2016-10-27,0,0,0,0,0,-50000,0,0,-50000,0,-11186,0,-3232,0,0,1,0,0,49270,0,0,0,-50000,0,50000,50000,0,-50000,50000
2016-10-28,0,32979,-40821,0,0,-29882,50000,-50000,-50000,0,0,0,25211,0,50000,-3473,39879,-8697,50000,0,50000,0,-32598,40169,689,50000,0,-16874,-43396
2016-10-31,1,-17371,-689,0,50000,0,0,-15952,-30242,0,-22332,7742,1,0,0,50000,50000,0,50000,50000,-2219,0,0,-11040,-50000,0,0,0,50000
2016-11-01,-1,0,10652,0,-32772,0,-50000,-8533,0,0,0,0,0,0,1,-21890,50000,0,50000,-20111,50000,0,0,0,-689,-50000,0,0,0
2016-11-02,0,-10512,0,0,-17228,0,0,0,0,0,0,0,0,0,1,0,25458,0,50000,-29889,50000,0,0,-9625,0,-43499,0,0,0
2016-11-03,0,0,-10645,0,0,0,0,0,0,0,0,0,0,0,0,-31680,0,0,50000,50000,34224,0,0,-40652,0,-25335,50000,0,0
2016-11-04,0,-50000,-36184,0,0,0,0,0,0,0,0,0,0,0,0,-5719,2391,50000,50000,1,50000,0,0,-45272,0,-33016,50000,0,50000
2016-11-07,50000,-50000,-10231,0,0,0,50000,0,0,0,0,0,0,0,44068,0,-2212,-50000,0,-470,0,0,0,0,0,0,0,0,50000
2016-11-08,-50000,0,0,0,0,0,-31026,-440,0,0,0,0,0,0,0,-50000,0,0,0,2,0,0,0,0,3786,0,50000,0,50000
2016-11-09,0,-39558,0,0,0,0,-71059,-58865,0,0,0,-7742,-25212,0,-94070,-5571,-335030,0,-353689,-49533,-422070,0,0,0,-3786,0,-150000,0,-206604
2016-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-11,0,28039,50000,0,0,34984,8655,50000,13891,2836,0,49943,0,0,50000,0,22972,0,0,0,50000,0,0,0,0,0,0,0,0
2016-11-14,0,-190,35752,15505,27,50000,39819,50000,50000,50000,0,-19026,0,0,-50000,50000,50000,22333,17105,0,50000,0,50000,21715,0,43574,0,50000,22102
2016-11-15,0,50000,31750,50000,50000,50000,-6767,50000,-27122,-50000,0,0,0,0,0,0,50000,-5911,0,0,0,0,50000,50000,0,50000,0,50000,0
2016-11-16,0,50000,45054,49853,-40356,0,-38576,0,-36769,-2836,0,-30917,0,0,50000,-45564,0,-16422,50000,0,0,0,-50000,0,0,0,0,2,0
2016-11-17,0,0,0,0,-9671,0,0,0,0,0,0,0,1,0,-50000,1,15157,0,50000,0,50000,0,-50000,0,0,-18538,0,-50000,50000
2016-11-18,0,0,0,-46748,0,-50000,0,0,0,0,0,0,-1,0,1,-4437,46971,0,50000,0,0,0,0,0,50000,-27814,0,-50000,-50000
2016-11-21,0,0,0,-13592,0,-50000,0,0,0,0,0,0,0,0,0,1,50000,0,50000,0,50000,0,0,5018,-50000,0,50000,-2,0
2016-11-22,14836,-50000,-50000,-50000,0,-34984,40238,-17129,0,0,0,0,0,0,50000,41304,29745,50000,-50000,0,50000,0,0,-40646,0,-47222,50000,0,50000
2016-11-23,0,-30507,0,-5018,0,0,0,0,0,0,0,0,0,0,0,-7008,50000,-13823,0,0,15196,0,0,0,0,50000,1,0,0
2016-11-25,0,0,-7119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-50000,0,43986
2016-11-28,-14836,-39948,0,0,0,0,-43369,-50000,0,0,0,0,0,0,0,-4868,0,50000,42541,0,0,0,0,0,0,-18808,50000,0,50000
2016-11-29,0,-7394,-29244,0,0,0,0,-3904,0,0,0,0,0,0,0,0,0,-4506,1,0,0,0,0,0,34680,-31192,0,0,50000
2016-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18426,38704,50000,0,0,0,0,-34680,0,-19803,0,50000
2016-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-111,0,0,0,0,0,0,0,0,0,0,0,-7935,0,4383
2016-12-02,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1419,-50000,50000,1,0,0,0,0,0,0,0,0,50000
2016-12-05,0,0,0,0,0,0,0,-5693,0,0,0,0,0,0,0,-21892,0,0,0,0,0,0,0,0,0,0,0,1,20431
2016-12-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-13245,1,-26964,0,0,0,0,9012,0,50000,-1,0
2016-12-07,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-42869,0,0,0,4915,50000,50000,0,0,0,-9012,0,-4917,0,-17705
2016-12-08,1,0,-34350,0,0,0,0,0,0,0,0,0,0,0,0,-7537,49902,0,50000,0,1,0,0,-36087,0,0,-43549,0,50000
2016-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11751,0,6388
2016-12-12,0,0,-41843,0,0,0,0,-30828,0,0,0,0,0,0,0,0,43775,0,50000,1,0,0,0,0,0,0,-50000,50000,50000
2016-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28987,-31835,-5075
2016-12-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3694,-18165,7999
2016-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4635,0,0,0,0,0,0,0,0,0,-8874,0,12230
2016-12-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41089,0,0,0,0,0,0,0,-25981,0,-16828
2016-12-19,0,0,0,0,0,0,0,-3028,0,0,0,0,0,0,0,0,-13816,0,0,0,0,0,0,0,0,0,49697,0,0
2016-12-20,0,0,0,0,0,0,0,-39418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24811,0,50000
2016-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3280,0,0,0,0,0,41835,0,0,0,0,0,-8112,0,-23722
2016-12-23,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,-3741,0,0,0,0,0,46499,0,0,0,0,0,-40057,0,-8825
2016-12-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49234,0,0,32422,0,0,0,0,0,0,0,0,50000
2016-12-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50000,0,1579,50000,0,0,0,0,0,0,-28823,0,50000
