,date,account_value
541,2018-02-27,126739013.16752268
542,2018-02-28,124817289.51033808
543,2018-03-01,122959002.2940333
544,2018-03-02,123256695.76808573
545,2018-03-05,124985402.01210047
546,2018-03-06,125120688.50906779
547,2018-03-07,124026741.45247294
548,2018-03-08,124025681.7321551
549,2018-03-09,125972095.0565417
550,2018-03-12,126123907.02924754
551,2018-03-13,124729122.53316142
552,2018-03-14,123445002.63341166
553,2018-03-15,124171067.65949656
554,2018-03-16,124889271.26304652
555,2018-03-19,123169477.0880282
556,2018-03-20,123233546.49569346
557,2018-03-21,123555919.53520228
558,2018-03-22,120416723.90016581
559,2018-03-23,118262674.0759318
560,2018-03-26,121188374.71288706
561,2018-03-27,119731902.19985224
562,2018-03-28,119859160.65520884
563,2018-03-29,121603804.6475947
564,2018-04-02,118891736.38097407
565,2018-04-03,120518740.75569178
566,2018-04-04,121550903.20938517
567,2018-04-05,122886125.32640482
568,2018-04-06,120214498.01479746
569,2018-04-09,120721585.70343806
570,2018-04-10,122985271.20410182
571,2018-04-11,122339336.40066935
572,2018-04-12,123646830.97842433
573,2018-04-13,123339540.13394953
574,2018-04-16,124326767.84537531
575,2018-04-17,124865343.66165186
576,2018-04-18,124724333.15180232
577,2018-04-19,124574359.2683108
578,2018-04-20,123975020.11716868
579,2018-04-23,123963144.60160471
580,2018-04-24,122727166.73294093
581,2018-04-25,123043297.3882487
582,2018-04-26,124888253.38349177
583,2018-04-27,123453460.94652201
584,2018-04-30,122844141.468529
585,2018-05-01,122276540.73360468
586,2018-05-02,121735451.324116
587,2018-05-03,121339914.80900599
588,2018-05-04,122532789.64378382
589,2018-05-07,122905368.12704875
590,2018-05-08,123274748.60499598
591,2018-05-09,124975125.73863246
592,2018-05-10,126262464.73529078
593,2018-05-11,126821861.12147547
594,2018-05-14,127366981.1186259
595,2018-05-15,126629466.26415278
596,2018-05-16,127071100.75231196
597,2018-05-17,126512666.54880549
598,2018-05-18,126109275.21400477
599,2018-05-21,127401431.95069148
600,2018-05-22,126658843.04333521
601,2018-05-23,126504458.13641764
602,2018-05-24,125670567.55817439
603,2018-05-25,124890392.81182505
604,2018-05-29,122985219.51045634
605,2018-05-30,125446887.6925738
606,2018-05-31,124495185.49969126
607,2018-06-01,125578135.48624445
608,2018-06-04,126212584.7435763
609,2018-06-05,125936074.30940653
610,2018-06-06,127536654.69406535
611,2018-06-07,128147000.69083811
612,2018-06-08,128768077.07339121
613,2018-06-11,128695012.78929164
614,2018-06-12,128496249.4299586
615,2018-06-13,127920068.06683756
616,2018-06-14,127647718.95724131
617,2018-06-15,126901109.89849116
618,2018-06-18,126488493.804127
619,2018-06-19,125539357.72452952
620,2018-06-20,125408472.11279322
621,2018-06-21,124789998.5228007
622,2018-06-22,125340112.35020472
623,2018-06-25,123488194.77832438
624,2018-06-26,124293293.81231333
625,2018-06-27,124223622.43489863
626,2018-06-28,124999597.91508509
627,2018-06-29,124963265.28490092
628,2018-07-02,124551236.14657237
629,2018-07-03,124223048.85172297
630,2018-07-05,124872226.10815074
631,2018-07-06,125479657.55554987
632,2018-07-09,127100887.40980937
