account_value,date,daily_return
116967334.6534667,2020-01-03,
117005609.06518045,2020-01-06,0.00032722308178723125
116367151.32089253,2020-01-07,-0.005456642201932871
117619763.99351124,2020-01-08,0.010764315001271507
118277155.18182683,2020-01-09,0.0055891218107855245
117966927.54852532,2020-01-10,-0.00262288717398218
117461904.87001821,2020-01-13,-0.004281053079892794
117559957.30770475,2020-01-14,0.0008347594719755325
118478755.42433438,2020-01-15,0.00781557034955993
119299725.67849089,2020-01-16,0.00692926129428173
119492064.19075546,2020-01-17,0.0016122292919844572
119543371.33157262,2020-01-21,0.0004293769729784014
119484579.32707669,2020-01-22,-0.0004918048055786439
119369644.0225092,2020-01-23,-0.0009619258419353294
118182611.79690409,2020-01-24,-0.009944171613524122
116086776.74906994,2020-01-27,-0.017733869779725464
116374808.65300769,2020-01-28,0.0024811775466928587
116788101.64792821,2020-01-29,0.003551395698985216
118372248.74772073,2020-01-30,0.013564285037940937
114877510.70025136,2020-01-31,-0.029523288477162346
115586025.36571082,2020-02-03,0.00616756631598836
117254847.36259577,2020-02-04,0.014437921812821664
118284725.39801572,2020-02-05,0.008783244860105288
118410331.85544248,2020-02-06,0.0010618992182136466
117679084.80157386,2020-02-07,-0.0061755341988344314
118454488.72654217,2020-02-10,0.006589139661272725
118654877.04446398,2020-02-11,0.0016916903705050945
120709910.95645343,2020-02-12,0.017319422203095458
120518180.38906889,2020-02-13,-0.0015883581212623454
120904310.87041986,2020-02-14,0.0032039189448798133
120314958.01409853,2020-02-18,-0.004874539642783948
120672255.86437893,2020-02-19,0.0029696876945137785
120005076.47845694,2020-02-20,-0.005528854840269326
118712373.19668916,2020-02-21,-0.010772071646484416
113447713.32109877,2020-02-24,-0.04434802989632436
109034362.6691511,2020-02-25,-0.0389020679461054
108095647.68679692,2020-02-26,-0.008609349927623966
103245526.65849964,2020-02-27,-0.04486879103912045
102974501.00017615,2020-02-28,-0.0026250595749290895
102820039.25100738,2020-03-02,-0.0014999999773585015
101091414.16943781,2020-03-03,-0.016812141817506898
106131582.16169655,2020-03-04,0.04985752779965069
102817183.2719799,2020-03-05,-0.03122914802746468
101171580.33093509,2020-03-06,-0.016005135412937133
93425832.41217132,2020-03-09,-0.07656051129603014
93285693.68591574,2020-03-10,-0.001499999760637083
90222192.24760154,2020-03-11,-0.032839992042388855
90139863.80524756,2020-03-12,-0.0009125076691557377
90139863.80524756,2020-03-13,0.0
90139863.80524756,2020-03-16,0.0
90139863.80524756,2020-03-17,0.0
90139863.80524756,2020-03-18,0.0
90139863.80524756,2020-03-19,0.0
90139863.80524756,2020-03-20,0.0
90139863.80524756,2020-03-23,0.0
90139863.80524756,2020-03-24,0.0
90139863.80524756,2020-03-25,0.0
90139863.80524756,2020-03-26,0.0
90139863.80524756,2020-03-27,0.0
92551744.61608246,2020-03-30,0.02675709402053128
91012768.21569112,2020-03-31,-0.016628280825771835
86406521.97012955,2020-04-01,-0.05061098937948172
87522640.5991947,2020-04-02,0.012917064633743758
