date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WMT,XOM
2016-02-08,0,0,0,-8936,50000,0,0,0,0,-26203,0,0,27340,-6940,0,-3677,0,0,-4894,50000,0,-885,-356,-21431,50000,-50000,-50000,0,50000
2016-02-09,-98,-50000,0,0,-22236,50000,-2490,0,0,44877,0,-9431,-20125,0,0,-41497,-50000,0,-50000,0,-14571,0,0,50000,0,25403,-36090,37039,-23986
2016-02-10,-19719,0,-10311,0,-6119,0,50000,0,50000,-42406,11458,-12988,50000,-39142,0,0,0,0,1,50000,-50000,50000,0,50000,-50000,-41145,0,0,50000
2016-02-11,0,0,0,0,-21645,-51165,-341195,0,-50000,-4222,-21607,0,-107217,-116523,0,-15658,-109472,0,-37433,-107229,-83145,-89711,0,-100000,0,-138023,-61428,-37040,-169182
2016-02-12,0,0,0,0,7707,48464,0,0,0,0,50000,0,15868,0,0,47794,0,36643,0,0,50000,0,50000,50000,0,12992,50000,50000,0
2016-02-16,0,10038,0,0,3743,41948,0,0,0,50000,50000,50000,18469,0,17918,-30836,0,50000,0,0,8375,50000,-13405,50000,0,50000,44262,-26663,50000
2016-02-17,50000,-10038,0,0,36879,50000,0,15604,14522,-41989,-11962,28058,13903,35427,-16960,10588,0,31414,0,30758,-50000,-14409,-28092,-17380,50000,12331,-50000,-23337,-24389
2016-02-18,-39910,50000,0,0,3,-50000,0,50000,25802,-8011,-24278,36137,50000,50000,-958,-6582,36857,48200,0,-30758,50000,-19008,-3324,0,50000,0,0,0,-18064
2016-02-19,0,-34475,28885,0,50000,-21378,0,0,-9616,0,-14383,50000,0,-50000,0,-20964,50000,0,0,0,-50000,50000,-5179,50000,-50000,0,0,0,0
2016-02-22,50000,2,-15224,50000,-48087,45487,0,-28431,13232,0,31772,-30650,-50000,-35427,50000,0,-26376,50000,0,50000,0,-18524,0,-50000,-44862,0,-8162,50000,43231
2016-02-23,-1667,0,0,-35296,0,50000,0,0,41713,0,1,50000,-48240,0,0,0,0,0,0,-50000,50000,0,0,-25094,-5138,-50000,0,-50000,-50000
2016-02-24,-11024,-9972,21314,50000,-15502,-35504,50000,-7570,-50000,0,-5545,-50000,0,7852,-50000,0,-14210,-1842,38548,0,-39968,-27520,2599,-50000,0,25022,-36100,23349,50000
2016-02-25,50000,-5555,42435,-21159,50000,-24449,-50000,-19099,-5904,0,-50000,45065,32496,36356,28015,17332,6393,-45161,50000,0,-7756,33161,-2599,-7526,0,-31928,0,-9184,-50000
2016-02-26,11437,8747,-50000,-241,-26912,50000,0,-10504,30969,3905,-13204,1770,13973,50000,-27806,50000,-24779,14819,-50000,0,50000,50000,0,0,0,50000,15286,12479,-778
2016-02-29,0,-8747,-27410,1,0,0,0,0,-16350,-3905,0,-23185,-11872,49760,-209,0,50000,0,-14246,50000,-50000,0,50000,50000,0,0,-15286,0,0
2016-03-01,50000,0,50000,-43305,-50000,0,0,0,0,0,0,26225,-34597,-50000,0,-50000,0,50000,-24302,-50000,-10651,-17086,0,0,0,-32475,1,0,50000
2016-03-02,-10963,0,0,0,0,0,0,0,0,0,-12401,0,0,0,0,1,-15883,-37315,0,45083,0,0,50000,50000,0,0,-1,-24639,-50000
2016-03-03,50000,41637,-50000,45267,0,50000,0,0,18562,0,50000,-50000,0,-50000,0,0,-50000,-30950,0,50000,0,-31655,0,-50000,50000,0,0,2,50000
2016-03-04,50000,-41637,0,-45267,1,50000,0,0,0,0,-50000,-10863,0,50000,0,0,-12002,-10943,0,-23663,0,50000,9169,50000,0,-35942,1,-2007,39953
2016-03-07,-50000,0,0,0,-7832,-13593,14294,50000,0,0,34168,0,23876,-50000,0,-5466,0,-1319,1,-50000,0,35057,24157,-50000,-11516,0,-1,0,50000
2016-03-08,50000,0,0,0,0,-50000,2,0,1948,0,-29117,50000,0,-20941,0,-11867,0,-5222,50000,-21420,0,-50000,0,0,0,0,0,0,50000
2016-03-09,-50000,0,0,0,0,-49440,-14296,-50000,-5829,5201,-5051,50000,-14744,0,0,50000,0,-44595,50000,0,50000,1,50000,-34751,50000,0,0,0,-20314
2016-03-10,-10437,0,0,0,0,0,50000,0,19525,50000,0,-38241,-9132,-23027,0,3,0,-50000,-32726,0,-50000,-14952,-19921,-6275,50000,0,0,0,-4714
2016-03-11,0,0,0,0,1,1,-13839,49622,0,50000,0,-50000,0,0,0,-50000,50000,-50000,50000,0,0,50000,-21642,-8974,-50000,0,0,50000,0
2016-03-14,-33741,50000,0,50000,50000,-8289,-36161,0,16983,-50000,42574,-50000,0,0,0,0,0,-3729,50000,0,0,50000,1,47169,-50000,0,43710,-11687,-27723
2016-03-15,0,-14386,0,0,50000,0,0,0,-19185,-47854,-42574,0,0,50000,0,0,-50000,50000,-31077,0,0,50000,50000,50000,26866,0,-43710,0,-12809
2016-03-16,-50000,-35614,0,23995,-28177,39487,0,-42330,-50000,44576,0,50000,38319,-50000,1,50000,0,-50000,-41045,0,50000,-5396,50000,0,50000,0,0,-38313,-50000
2016-03-17,50000,0,25993,1,-50000,-8250,0,50000,-9158,0,0,-12550,-8204,0,41687,-50000,0,0,-1399,0,47090,-50000,-50000,-4252,-30947,35467,0,0,-36838
2016-03-18,50000,50000,0,-35406,3,-344,50000,-24023,43385,-16205,0,-50000,-30115,20971,0,-3,0,0,50000,0,0,50000,-42352,0,0,-35467,0,0,-1477
2016-03-21,0,-24282,50000,0,-2736,-6871,0,1,0,0,4885,-50000,50000,0,-2391,0,50000,0,-50000,0,-27793,0,-35860,35200,-50000,50000,0,0,-30832
2016-03-22,50000,50000,0,48148,-19091,50000,-37572,11178,-50000,-16977,0,50000,50000,-20971,-5650,0,-13911,0,-50000,25707,-33318,-20297,50000,-31454,-1210,0,0,50000,-5246
2016-03-23,-21791,-11110,0,0,0,50000,50000,0,29242,-18741,-4885,-17123,0,0,1,0,0,0,0,-25707,-22,-34966,-50000,50000,0,-50000,0,-30743,0
2016-03-24,1,0,-50000,50000,50000,-50000,28714,50000,-39841,50000,0,0,-42934,50000,50000,0,0,0,0,0,-35957,50000,-50000,7731,-33193,0,0,-19257,0
2016-03-28,37478,-5451,-25993,-50000,-30971,4092,-8801,10112,0,50000,29598,-50000,-33464,50000,11032,0,-36089,0,24058,0,20895,22138,-50000,-50000,5403,0,0,0,0
2016-03-29,-50000,32418,0,1,-19029,-7271,-9381,-6957,28797,6162,-29598,-4643,1,-2288,-20837,50000,0,0,0,0,-3709,-33513,50000,0,-1342,23789,35524,0,0
2016-03-30,-50000,30149,47821,-50000,0,-50000,-39813,36849,19413,50000,0,0,-23603,-5655,35143,-26277,0,0,22330,0,-17186,-2252,-49529,-48955,-4061,-23789,14207,0,0
2016-03-31,-3048,1,0,-12239,0,0,-408,42254,0,0,0,0,1,0,-50000,-23723,0,0,-50000,0,0,0,-14023,50000,0,0,-49731,0,0
