account_value,date,daily_return
115810196.84131974,2018-07-03,
116533098.8807484,2018-07-05,0.006242127715395895
117043091.60762207,2018-07-06,0.004376376598339338
119080939.8018612,2018-07-09,0.017411093352445395
119517526.8657558,2018-07-10,0.0036663051586680595
118645989.73593676,2018-07-11,-0.007292128214784421
119636625.53005959,2018-07-12,0.008349509295068724
120059729.60864319,2018-07-13,0.0035365765016273087
120137828.02922192,2018-07-16,0.0006504963890332505
120609533.30975315,2018-07-17,0.003926367641809536
121034732.99352637,2018-07-18,0.0035254235059611894
120118245.32580483,2018-07-19,-0.0075721046765192535
120261142.61488317,2018-07-20,0.0011896384990535136
119965800.95964834,2018-07-23,-0.0024558360981203897
120530430.82665919,2018-07-24,0.00470659023233444
121710977.30037679,2018-07-25,0.009794592665278046
122062309.4008657,2018-07-26,0.0028866098053081934
121677801.59780763,2018-07-27,-0.0031500944472163672
121425742.06636973,2018-07-30,-0.002071532589576708
121787915.03713481,2018-07-31,0.0029826704338122845
121451485.64764346,2018-08-01,-0.0027624201415121785
121866636.51796965,2018-08-02,0.0034182444793686706
122679258.38663657,2018-08-03,0.006668124204339598
122841852.22450311,2018-08-06,0.0013253571957054788
123568667.15193671,2018-08-07,0.005916671836771803
123648528.48160091,2018-08-08,0.0006462910987459214
123920315.76402327,2018-08-09,0.0021980632180576
123247168.71210869,2018-08-10,-0.0054320960026961185
123313655.04999103,2018-08-13,0.0005394552960291676
123957889.83837117,2018-08-14,0.005224358876711355
123313329.71511735,2018-08-15,-0.005199831362846408
124930937.67226711,2018-08-16,0.013117867799748995
124898910.39261009,2018-08-17,-0.0002563598757342467
125597728.77949235,2018-08-20,0.005595071924050954
125121000.1756856,2018-08-21,-0.0037956785400452553
124747724.25081679,2018-08-22,-0.002983319541441376
124948910.96658646,2018-08-23,0.001612748585017476
125798350.64021347,2018-08-24,0.00679829593596204
126721878.49226676,2018-08-27,0.007341335139556815
127013546.36183134,2018-08-28,0.002301637831089831
127149995.32237928,2018-08-29,0.0010742866761568326
126364088.77380039,2018-08-30,-0.006180940444286187
126432194.55945209,2018-08-31,0.0005389647194276037
125651874.46621475,2018-09-04,-0.006171846466450526
126209120.47869802,2018-09-05,0.0044348404259826335
126837162.95422865,2018-09-06,0.0049762051518031925
126431224.24641365,2018-09-07,-0.003200471363124846
125224318.86693533,2018-09-10,-0.009545943944401447
125797974.57792747,2018-09-11,0.004581024805586864
126325999.40298802,2018-09-12,0.004197403231905428
127351555.81817055,2018-09-13,0.008118332093387526
127339901.55085632,2018-09-14,-9.15125633083047e-05
126791253.9322713,2018-09-17,-0.004308528685063484
127328463.65955983,2018-09-18,0.004236962019284807
127212102.21925467,2018-09-19,-0.0009138682503566642
128398913.84690699,2018-09-20,0.009329392463044206
128587799.92685483,2018-09-21,0.0014710878331343213
127448363.22901991,2018-09-24,-0.008861157111973883
127153112.40138073,2018-09-25,-0.0023166309881016423
126541764.2863377,2018-09-26,-0.004807968153490494
126976039.33199379,2018-09-27,0.003431871272739695
127133664.25804766,2018-09-28,0.0012413753561941743
127840791.2881441,2018-10-01,0.005562075428433788
