date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WMT,XOM
2016-08-15,1,0,0,0,0,0,0,-35552,-626,0,0,0,-10633,0,0,0,-6144,2267,0,0,-17998,0,0,0,0,50000,50000,0,-10836
2016-08-16,0,0,0,0,0,0,0,-33733,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1245,0,0,50000
2016-08-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5174,0,2926
2016-08-18,1,0,0,0,0,0,0,0,0,-50000,0,0,0,0,0,0,0,31426,0,1,0,0,-49194,0,0,50000,0,0,50000
2016-08-19,0,0,0,0,0,0,0,0,0,0,0,-24690,0,0,0,0,0,0,0,0,-50000,0,0,0,0,37685,-50000,50000,50000
2016-08-22,-3,0,0,0,0,0,0,0,0,-45439,0,0,0,0,0,0,0,50000,0,0,0,0,34038,-28580,0,50000,-50000,-50000,0
2016-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23747,0,4096,0,0,0,0,0,-36293,0,50000,0,0,0
2016-08-24,0,0,0,0,0,-9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47527,0,0,-50000
2016-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-20980,0,0,0,21299,0,0,0,0,-16520
2016-08-26,0,0,0,0,0,0,0,24798,0,0,0,0,0,0,0,-1,0,0,0,0,-32002,0,50000,0,0,-50000,-6321,0,0
2016-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-44550,0,35002,50000,0,0
2016-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4927,0,0,14444,0,0
2016-08-31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4487,0,0,0,0,-50000,0,0,0,0,0,50000
2016-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1319,0,0,1,0,2185
2016-09-02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46210,0,0,-16651,-16963,0,-23301
2016-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10570,-1601,0,-12878
2016-09-07,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-25063,0,0,0,0,0,-17358,0,35443,50000,0,0
2016-09-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18022,0,11837,0,0,0,-9457,0,50000,-47205,0,0
2016-09-09,-2,0,0,0,0,0,29856,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,-16760,-50000,0,-16841,-4288,0,50000
2016-09-12,0,0,0,1,0,0,-49830,0,0,0,0,0,0,0,0,0,19136,0,0,0,-19911,0,-12246,0,0,-18998,50000,0,50000
2016-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-27975,0,0,0,0,3561,-4300,0,50000,-19788,0,0
2016-09-15,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-18466,0,0,0,-6670,0,0,-851,0,0,0,0,37418
2016-09-16,0,0,0,0,0,0,-1887,36592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50000,50000,0,-15183
2016-09-19,0,0,0,0,0,0,50000,0,0,16176,0,0,0,0,2,0,0,-33740,0,50000,-23419,0,0,0,0,-37924,0,0,-2384
2016-09-20,0,0,0,21548,0,0,0,0,0,0,0,0,0,0,0,0,-670,-35633,0,0,0,0,50000,0,0,0,-10938,1,-10907
2016-09-21,0,0,0,-21548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,25964
2016-09-22,0,0,0,0,0,0,0,-608,0,0,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,42594,-18279,0,-47778
2016-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50000,0,39015,0,0,50000,0,0,0,0,0,0
2016-09-26,0,0,0,37532,0,0,-19201,0,0,-16176,0,0,-2,0,0,0,0,-29004,0,0,50000,0,-17129,0,50000,0,-32797,0,-42173
2016-09-27,1,0,0,-22955,0,0,0,0,0,0,0,0,0,0,0,1,50000,-43240,0,0,-50000,0,22789,0,0,0,-12459,0,50000
2016-09-28,-1,0,0,0,0,0,0,-16248,0,16434,0,0,0,1,0,-1,50000,0,0,-50000,0,1,-29557,0,-38642,50000,50000,0,-27779
